its, t_max, delta_t, its_eq
20000, 20, 0.001000, 10000
E_kin, E_pot, E_tot, <T>, T, <P>, P, a
16.314457, -537.730807, -521.416350, 528.657077, 493.024504, 0.000492, 0.000883, 4.007007
16.398115, -537.809872, -521.411757, 528.644029, 495.552669, 0.000492, 0.000877, 4.007012
16.480479, -537.889278, -521.408799, 528.631971, 498.041701, 0.000492, 0.000870, 4.007017
16.560353, -537.967906, -521.407553, 528.620873, 500.455510, 0.000492, 0.000863, 4.007022
16.636606, -538.044512, -521.407906, 528.610692, 502.759890, 0.000493, 0.000855, 4.007026
16.708201, -538.117967, -521.409766, 528.601370, 504.923478, 0.000493, 0.000848, 4.007031
16.774189, -538.187290, -521.413101, 528.592840, 506.917647, 0.000493, 0.000840, 4.007036
16.833747, -538.251440, -521.417693, 528.585024, 508.717513, 0.000493, 0.000833, 4.007041
16.886189, -538.309656, -521.423467, 528.577837, 510.302315, 0.000493, 0.000827, 4.007045
16.930959, -538.361321, -521.430362, 528.571188, 511.655261, 0.000493, 0.000822, 4.007050
16.967648, -538.405706, -521.438058, 528.564980, 512.764010, 0.000493, 0.000818, 4.007055
16.995998, -538.442455, -521.446458, 528.559112, 513.620733, 0.000494, 0.000816, 4.007059
17.015908, -538.471420, -521.455512, 528.553485, 514.222438, 0.000494, 0.000814, 4.007064
17.027435, -538.492325, -521.464889, 528.548000, 514.570785, 0.000494, 0.000815, 4.007068
17.030770, -538.505305, -521.474535, 528.542558, 514.671555, 0.000494, 0.000818, 4.007073
17.026244, -538.510438, -521.484194, 528.537067, 514.534790, 0.000494, 0.000823, 4.007078
17.014338, -538.508082, -521.493744, 528.531439, 514.174984, 0.000494, 0.000829, 4.007082
16.995677, -538.498712, -521.503036, 528.525595, 513.611042, 0.000494, 0.000837, 4.007087
16.971019, -538.482972, -521.511953, 528.519464, 512.865874, 0.000494, 0.000848, 4.007092
16.941244, -538.461643, -521.520399, 528.512985, 511.966077, 0.000495, 0.000860, 4.007096
16.907330, -538.435533, -521.528202, 528.506110, 510.941205, 0.000495, 0.000873, 4.007101
16.870345, -538.405643, -521.535298, 528.498804, 509.823496, 0.000495, 0.000887, 4.007106
16.831420, -538.373135, -521.541715, 528.491043, 508.647169, 0.000495, 0.000903, 4.007111
16.791712, -538.339091, -521.547379, 528.482820, 507.447199, 0.000495, 0.000920, 4.007116
16.752370, -538.304513, -521.552143, 528.474138, 506.258286, 0.000495, 0.000936, 4.007121
16.714514, -538.270649, -521.556135, 528.465017, 505.114282, 0.000496, 0.000953, 4.007127
16.679223, -538.238689, -521.559466, 528.455486, 504.047774, 0.000496, 0.000970, 4.007132
16.647486, -538.209495, -521.562009, 528.445589, 503.088678, 0.000496, 0.000985, 4.007138
16.620165, -538.184116, -521.563951, 528.435377, 502.263045, 0.000496, 0.001000, 4.007143
16.597966, -538.163388, -521.565422, 528.424912, 501.592179, 0.000496, 0.001014, 4.007149
16.581418, -538.147821, -521.566403, 528.414260, 501.092107, 0.000497, 0.001026, 4.007154
16.570852, -538.137894, -521.567042, 528.403492, 500.772807, 0.000497, 0.001037, 4.007160
16.566417, -538.133970, -521.567553, 528.392680, 500.638766, 0.000497, 0.001046, 4.007166
16.568097, -538.136013, -521.567917, 528.381897, 500.689527, 0.000497, 0.001052, 4.007172
16.575693, -538.144076, -521.568383, 528.371211, 500.919082, 0.000497, 0.001058, 4.007178
16.588840, -538.157835, -521.568994, 528.360688, 501.316405, 0.000498, 0.001061, 4.007184
16.607037, -538.176887, -521.569849, 528.350387, 501.866318, 0.000498, 0.001061, 4.007190
16.629668, -538.200753, -521.571085, 528.340359, 502.550211, 0.000498, 0.001060, 4.007196
16.656042, -538.228806, -521.572764, 528.330650, 503.347243, 0.000498, 0.001056, 4.007202
16.685424, -538.260471, -521.575047, 528.321292, 504.235181, 0.000498, 0.001051, 4.007208
16.717044, -538.294888, -521.577845, 528.312313, 505.190715, 0.000499, 0.001043, 4.007214
16.750108, -538.331417, -521.581309, 528.303728, 506.189927, 0.000499, 0.001033, 4.007219
16.783850, -538.369280, -521.585430, 528.295546, 507.209624, 0.000499, 0.001020, 4.007225
16.817570, -538.407797, -521.590227, 528.287765, 508.228645, 0.000499, 0.001006, 4.007231
16.850648, -538.446316, -521.595668, 528.280378, 509.228269, 0.000500, 0.000990, 4.007237
16.882556, -538.484344, -521.601788, 528.273370, 510.192506, 0.000500, 0.000972, 4.007242
16.912872, -538.521425, -521.608552, 528.266722, 511.108679, 0.000500, 0.000953, 4.007248
16.941296, -538.557203, -521.615907, 528.260412, 511.967654, 0.000500, 0.000932, 4.007253
16.967660, -538.591443, -521.623783, 528.254415, 512.764383, 0.000500, 0.000911, 4.007258
16.991917, -538.624139, -521.632221, 528.248706, 513.497432, 0.000500, 0.000888, 4.007263
17.014114, -538.655214, -521.641099, 528.243261, 514.168221, 0.000500, 0.000864, 4.007268
17.034388, -538.684871, -521.650483, 528.238057, 514.780891, 0.000501, 0.000840, 4.007273
17.052943, -538.713134, -521.660190, 528.233074, 515.341639, 0.000501, 0.000815, 4.007278
17.070034, -538.740386, -521.670353, 528.228294, 515.858116, 0.000501, 0.000791, 4.007283
17.085945, -538.766746, -521.680801, 528.223704, 516.338967, 0.000501, 0.000767, 4.007287
17.100987, -538.792568, -521.691581, 528.219292, 516.793533, 0.000501, 0.000743, 4.007291
17.115461, -538.818111, -521.702651, 528.215053, 517.230922, 0.000501, 0.000719, 4.007296
17.129653, -538.843665, -521.714012, 528.210982, 517.659815, 0.000501, 0.000696, 4.007300
17.143813, -538.869513, -521.725700, 528.207080, 518.087727, 0.000501, 0.000674, 4.007303
17.158115, -538.895764, -521.737650, 528.203347, 518.519937, 0.000501, 0.000652, 4.007307
17.172672, -538.922562, -521.749891, 528.199786, 518.959840, 0.000501, 0.000631, 4.007311
17.187512, -538.949954, -521.762442, 528.196401, 519.408306, 0.000501, 0.000611, 4.007314
17.202545, -538.977793, -521.775247, 528.193193, 519.862627, 0.000501, 0.000592, 4.007318
17.217588, -539.006038, -521.788450, 528.190163, 520.317218, 0.000501, 0.000574, 4.007321
17.232380, -539.034293, -521.801913, 528.187307, 520.764234, 0.000502, 0.000558, 4.007324
17.246575, -539.062230, -521.815655, 528.184618, 521.193215, 0.000502, 0.000542, 4.007328
17.259756, -539.089478, -521.829722, 528.182084, 521.591532, 0.000502, 0.000529, 4.007331
17.271448, -539.115499, -521.844051, 528.179687, 521.944869, 0.000502, 0.000516, 4.007334
17.281147, -539.139730, -521.858583, 528.177406, 522.237975, 0.000502, 0.000505, 4.007337
17.288354, -539.161690, -521.873336, 528.175209, 522.455762, 0.000502, 0.000496, 4.007339
17.292575, -539.180772, -521.888197, 528.173064, 522.583336, 0.000502, 0.000488, 4.007342
17.293328, -539.196511, -521.903183, 528.170928, 522.606103, 0.000502, 0.000482, 4.007345
17.290182, -539.208337, -521.918156, 528.168758, 522.511002, 0.000502, 0.000477, 4.007348
17.282773, -539.215872, -521.933099, 528.166504, 522.287104, 0.000502, 0.000473, 4.007350
17.270804, -539.218635, -521.947831, 528.164112, 521.925410, 0.000501, 0.000471, 4.007353
17.254058, -539.216427, -521.962369, 528.161529, 521.419349, 0.000501, 0.000469, 4.007356
17.232409, -539.208892, -521.976483, 528.158697, 520.765118, 0.000501, 0.000467, 4.007358
17.205823, -539.196009, -521.990186, 528.155560, 519.961672, 0.000501, 0.000466, 4.007361
17.174365, -539.177702, -522.003337, 528.152062, 519.011021, 0.000501, 0.000466, 4.007364
17.138179, -539.154102, -522.015923, 528.148148, 517.917465, 0.000501, 0.000465, 4.007366
17.097478, -539.125159, -522.027681, 528.143767, 516.687479, 0.000501, 0.000464, 4.007369
17.052561, -539.091248, -522.038686, 528.138871, 515.330098, 0.000501, 0.000462, 4.007371
17.003789, -539.052523, -522.048734, 528.133415, 513.856192, 0.000501, 0.000461, 4.007374
16.951563, -539.009409, -522.057846, 528.127361, 512.277916, 0.000501, 0.000458, 4.007377
16.896322, -538.962220, -522.065898, 528.120675, 510.608527, 0.000501, 0.000455, 4.007379
16.838532, -538.911402, -522.072870, 528.113327, 508.862104, 0.000501, 0.000450, 4.007382
16.778679, -538.857303, -522.078624, 528.105295, 507.053346, 0.000501, 0.000445, 4.007384
16.717262, -538.800565, -522.083303, 528.096562, 505.197307, 0.000501, 0.000438, 4.007387
16.654784, -538.741386, -522.086603, 528.087115, 503.309212, 0.000501, 0.000431, 4.007389
16.591751, -538.680521, -522.088770, 528.076950, 501.404367, 0.000501, 0.000422, 4.007392
16.528663, -538.618311, -522.089647, 528.066067, 499.497845, 0.000501, 0.000412, 4.007394
16.466003, -538.555281, -522.089277, 528.054471, 497.604253, 0.000501, 0.000401, 4.007396
16.404246, -538.491883, -522.087637, 528.042174, 495.737955, 0.000501, 0.000389, 4.007399
16.343851, -538.428604, -522.084752, 528.029193, 493.912813, 0.000501, 0.000376, 4.007401
16.285249, -538.365994, -522.080746, 528.015547, 492.141833, 0.000501, 0.000362, 4.007403
16.228846, -538.304318, -522.075472, 528.001264, 490.437340, 0.000501, 0.000347, 4.007405
16.175023, -538.244191, -522.069168, 527.986374, 488.810809, 0.000501, 0.000331, 4.007407
16.124120, -538.185859, -522.061739, 527.970911, 487.272519, 0.000501, 0.000316, 4.007409
16.076426, -538.129708, -522.053282, 527.954913, 485.831198, 0.000501, 0.000299, 4.007410
16.032170, -538.076134, -522.043964, 527.938419, 484.493755, 0.000501, 0.000283, 4.007412
15.991510, -538.025181, -522.033671, 527.921472, 483.265013, 0.000501, 0.000267, 4.007414
15.954553, -537.977152, -522.022599, 527.904114, 482.148177, 0.000500, 0.000251, 4.007415
15.921354, -537.932178, -522.010823, 527.886388, 481.144908, 0.000500, 0.000235, 4.007417
15.891921, -537.890273, -521.998352, 527.868340, 480.255419, 0.000500, 0.000220, 4.007418
15.866208, -537.851514, -521.985306, 527.850010, 479.478376, 0.000500, 0.000206, 4.007419
15.844112, -537.815843, -521.971732, 527.831442, 478.810623, 0.000500, 0.000193, 4.007420
15.825493, -537.783230, -521.957737, 527.812674, 478.247980, 0.000500, 0.000181, 4.007421
15.810171, -537.753570, -521.943399, 527.793746, 477.784944, 0.000500, 0.000170, 4.007422
15.797912, -537.726618, -521.928706, 527.774692, 477.414469, 0.000500, 0.000160, 4.007423
15.788474, -537.702258, -521.913784, 527.755544, 477.129246, 0.000500, 0.000151, 4.007424
15.781624, -537.680333, -521.898709, 527.736333, 476.922241, 0.000499, 0.000143, 4.007425
15.777129, -537.660540, -521.883411, 527.717084, 476.786397, 0.000499, 0.000137, 4.007426
15.774761, -537.642850, -521.868089, 527.697824, 476.714832, 0.000499, 0.000133, 4.007427
15.774312, -537.627015, -521.852702, 527.678573, 476.701290, 0.000499, 0.000130, 4.007428
15.775600, -537.612898, -521.837299, 527.659351, 476.740194, 0.000499, 0.000129, 4.007428
15.778476, -537.600364, -521.821888, 527.640176, 476.827109, 0.000499, 0.000129, 4.007429
15.782842, -537.589432, -521.806590, 527.621065, 476.959064, 0.000499, 0.000131, 4.007430
15.788623, -537.579934, -521.791311, 527.602035, 477.133753, 0.000498, 0.000134, 4.007430
15.795755, -537.571950, -521.776195, 527.583100, 477.349281, 0.000498, 0.000139, 4.007431
15.804196, -537.565372, -521.761176, 527.564276, 477.604379, 0.000498, 0.000145, 4.007432
15.813920, -537.560308, -521.746388, 527.545576, 477.898232, 0.000498, 0.000152, 4.007433
15.824908, -537.556657, -521.731748, 527.527016, 478.230300, 0.000498, 0.000160, 4.007434
15.837141, -537.554505, -521.717363, 527.508608, 478.599988, 0.000498, 0.000170, 4.007435
15.850592, -537.553744, -521.703152, 527.490368, 479.006465, 0.000498, 0.000181, 4.007435
15.865213, -537.554502, -521.689290, 527.472307, 479.448300, 0.000498, 0.000192, 4.007436
15.880916, -537.556589, -521.675673, 527.454438, 479.922855, 0.000497, 0.000205, 4.007438
15.897564, -537.559963, -521.662399, 527.436771, 480.425973, 0.000497, 0.000219, 4.007439
15.914988, -537.564364, -521.649376, 527.419315, 480.952513, 0.000497, 0.000234, 4.007440
15.932971, -537.569789, -521.636818, 527.402077, 481.495975, 0.000497, 0.000250, 4.007441
15.951242, -537.575826, -521.624585, 527.385059, 482.048103, 0.000497, 0.000266, 4.007443
15.969501, -537.582185, -521.612683, 527.368260, 482.599915, 0.000497, 0.000282, 4.007444
15.987426, -537.588661, -521.601234, 527.351677, 483.141614, 0.000497, 0.000299, 4.007446
16.004649, -537.594714, -521.590066, 527.335302, 483.662068, 0.000497, 0.000316, 4.007447
16.020769, -537.600029, -521.579260, 527.319121, 484.149222, 0.000497, 0.000334, 4.007449
16.035382, -537.604136, -521.568755, 527.303118, 484.590822, 0.000497, 0.000351, 4.007451
16.048075, -537.606660, -521.558586, 527.287270, 484.974409, 0.000497, 0.000369, 4.007453
16.058462, -537.607145, -521.548683, 527.271552, 485.288310, 0.000497, 0.000387, 4.007455
16.066228, -537.605153, -521.538925, 527.255934, 485.523006, 0.000497, 0.000405, 4.007457
16.071131, -537.600509, -521.529378, 527.240382, 485.671189, 0.000497, 0.000423, 4.007460
16.073021, -537.592910, -521.519889, 527.224864, 485.728298, 0.000497, 0.000441, 4.007462
16.071836, -537.582232, -521.510396, 527.209343, 485.692481, 0.000497, 0.000459, 4.007464
16.067608, -537.568569, -521.500960, 527.193787, 485.564716, 0.000497, 0.000478, 4.007467
16.060485, -537.551874, -521.491389, 527.178162, 485.349437, 0.000497, 0.000497, 4.007470
16.050752, -537.532364, -521.481613, 527.162438, 485.055306, 0.000497, 0.000515, 4.007472
16.038815, -537.510532, -521.471717, 527.146592, 484.694594, 0.000497, 0.000534, 4.007475
16.025158, -537.486667, -521.461509, 527.130604, 484.281853, 0.000497, 0.000552, 4.007478
16.010334, -537.461424, -521.451090, 527.114460, 483.833883, 0.000497, 0.000571, 4.007481
15.994972, -537.435316, -521.440344, 527.098156, 483.369649, 0.000497, 0.000590, 4.007485
15.979760, -537.409056, -521.429295, 527.081692, 482.909947, 0.000497, 0.000610, 4.007488
15.965415, -537.383373, -521.417958, 527.065079, 482.476434, 0.000497, 0.000629, 4.007491
15.952665, -537.358888, -521.406223, 527.048336, 482.091121, 0.000497, 0.000648, 4.007495
15.942216, -537.336573, -521.394357, 527.031487, 481.775336, 0.000497, 0.000667, 4.007499
15.934709, -537.316927, -521.382218, 527.014566, 481.548500, 0.000497, 0.000686, 4.007502
15.930708, -537.300653, -521.369944, 526.997613, 481.427588, 0.000497, 0.000705, 4.007506
15.930667, -537.288291, -521.357625, 526.980672, 481.426327, 0.000497, 0.000724, 4.007510
15.934922, -537.280194, -521.345272, 526.963791, 481.554936, 0.000497, 0.000742, 4.007514
15.943714, -537.276714, -521.333000, 526.947022, 481.820628, 0.000497, 0.000759, 4.007518
15.957171, -537.278167, -521.320996, 526.930416, 482.227279, 0.000497, 0.000777, 4.007523
15.975280, -537.284464, -521.309184, 526.914025, 482.774535, 0.000497, 0.000794, 4.007527
15.997901, -537.295615, -521.297714, 526.897901, 483.458152, 0.000498, 0.000811, 4.007532
16.024785, -537.311531, -521.286746, 526.882089, 484.270591, 0.000498, 0.000827, 4.007536
16.055571, -537.331876, -521.276305, 526.866635, 485.200939, 0.000498, 0.000843, 4.007541
16.089799, -537.356313, -521.266514, 526.851575, 486.235325, 0.000498, 0.000858, 4.007546
16.126926, -537.384248, -521.257322, 526.836942, 487.357294, 0.000498, 0.000873, 4.007550
16.166363, -537.415308, -521.248945, 526.822761, 488.549108, 0.000498, 0.000887, 4.007555
16.207508, -537.448852, -521.241344, 526.809052, 489.792507, 0.000498, 0.000901, 4.007560
16.249731, -537.484322, -521.234591, 526.795824, 491.068487, 0.000499, 0.000914, 4.007565
16.292394, -537.521017, -521.228623, 526.783084, 492.357769, 0.000499, 0.000927, 4.007570
16.334883, -537.558450, -521.223567, 526.770827, 493.641782, 0.000499, 0.000940, 4.007576
16.376639, -537.595944, -521.219305, 526.759046, 494.903662, 0.000499, 0.000952, 4.007581
16.417167, -537.633076, -521.215909, 526.747727, 496.128431, 0.000499, 0.000964, 4.007586
16.456049, -537.669354, -521.213305, 526.736850, 497.303440, 0.000499, 0.000975, 4.007592
16.492963, -537.704422, -521.211460, 526.726393, 498.418966, 0.000500, 0.000986, 4.007597
16.527680, -537.738109, -521.210429, 526.716330, 499.468129, 0.000500, 0.000996, 4.007603
16.560059, -537.770010, -521.209951, 526.706637, 500.446626, 0.000500, 0.001006, 4.007608
16.590042, -537.800231, -521.210190, 526.697285, 501.352702, 0.000500, 0.001015, 4.007614
16.617663, -537.828696, -521.211034, 526.688247, 502.187423, 0.000500, 0.001024, 4.007620
16.643030, -537.855449, -521.212419, 526.679499, 502.954031, 0.000501, 0.001031, 4.007626
16.666288, -537.880594, -521.214306, 526.671016, 503.656887, 0.000501, 0.001038, 4.007631
16.687604, -537.904273, -521.216669, 526.662776, 504.301063, 0.000501, 0.001044, 4.007637
16.707150, -537.926561, -521.219411, 526.654761, 504.891725, 0.000501, 0.001049, 4.007643
16.725100, -537.947684, -521.222584, 526.646950, 505.434191, 0.000501, 0.001054, 4.007649
16.741625, -537.967788, -521.226163, 526.639329, 505.933580, 0.000502, 0.001057, 4.007655
16.756868, -537.986858, -521.229990, 526.631884, 506.394225, 0.000502, 0.001059, 4.007661
16.770934, -538.005055, -521.234121, 526.624600, 506.819282, 0.000502, 0.001060, 4.007667
16.783870, -538.022476, -521.238605, 526.617465, 507.210232, 0.000502, 0.001059, 4.007673
16.795695, -538.039043, -521.243348, 526.610466, 507.567574, 0.000502, 0.001058, 4.007679
16.806415, -538.054688, -521.248273, 526.603592, 507.891544, 0.000503, 0.001055, 4.007685
16.816007, -538.069479, -521.253471, 526.596829, 508.181409, 0.000503, 0.001052, 4.007691
16.824415, -538.083213, -521.258798, 526.590164, 508.435491, 0.000503, 0.001048, 4.007697
16.831578, -538.095879, -521.264301, 526.583584, 508.651964, 0.000503, 0.001043, 4.007702
16.837440, -538.107459, -521.270019, 526.577073, 508.829104, 0.000503, 0.001038, 4.007708
16.841960, -538.117760, -521.275800, 526.570617, 508.965689, 0.000504, 0.001032, 4.007714
16.845139, -538.126804, -521.281665, 526.564201, 509.061779, 0.000504, 0.001026, 4.007720
16.847029, -538.134556, -521.287527, 526.557811, 509.118903, 0.000504, 0.001019, 4.007726
16.847721, -538.141281, -521.293560, 526.551433, 509.139802, 0.000504, 0.001013, 4.007732
16.847349, -538.146838, -521.299489, 526.545056, 509.128559, 0.000504, 0.001007, 4.007737
16.846121, -538.151571, -521.305450, 526.538670, 509.091449, 0.000504, 0.001001, 4.007743
16.844286, -538.155672, -521.311386, 526.532268, 509.035998, 0.000505, 0.000996, 4.007749
16.842119, -538.159453, -521.317334, 526.525847, 508.970511, 0.000505, 0.000991, 4.007754
16.839943, -538.163080, -521.323137, 526.519406, 508.904761, 0.000505, 0.000987, 4.007760
16.838117, -538.167041, -521.328924, 526.512950, 508.849561, 0.000505, 0.000983, 4.007765
16.837016, -538.171736, -521.334720, 526.506487, 508.816295, 0.000505, 0.000981, 4.007771
