its, t_max, delta_t, its_eq
20000, 20, 0.001000, 10000
x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4
2.492733, 1.299774, 2.385263, 5.052810, 1.538983, 12.840171, 2.886823, 5.663609, 11.585842, 2.044669, 7.026785, 1.964484
2.497217, 1.301265, 2.381454, 5.053522, 1.540476, 12.845446, 2.885143, 5.662547, 11.586168, 2.045540, 7.030172, 1.955728
2.501651, 1.302833, 2.377677, 5.054273, 1.542005, 12.850747, 2.883467, 5.661585, 11.586386, 2.046413, 7.033382, 1.946923
2.506028, 1.304476, 2.373943, 5.055064, 1.543571, 12.856070, 2.881791, 5.660733, 11.586492, 2.047287, 7.036408, 1.938080
2.510344, 1.306190, 2.370262, 5.055895, 1.545173, 12.861410, 2.880113, 5.659999, 11.586482, 2.048160, 7.039241, 1.929210
2.514591, 1.307972, 2.366644, 5.056768, 1.546811, 12.866764, 2.878427, 5.659390, 11.586354, 2.049030, 7.041875, 1.920325
2.518766, 1.309819, 2.363098, 5.057684, 1.548487, 12.872127, 2.876730, 5.658917, 11.586102, 2.049894, 7.044303, 1.911436
2.522863, 1.311727, 2.359635, 5.058644, 1.550199, 12.877494, 2.875017, 5.658585, 11.585724, 2.050751, 7.046519, 1.902554
2.526878, 1.313694, 2.356260, 5.059648, 1.551946, 12.882862, 2.873284, 5.658402, 11.585217, 2.051599, 7.048519, 1.893692
2.530807, 1.315718, 2.352983, 5.060699, 1.553730, 12.888227, 2.871527, 5.658374, 11.584578, 2.052435, 7.050298, 1.884859
2.534647, 1.317795, 2.349810, 5.061798, 1.555548, 12.893582, 2.869742, 5.658508, 11.583803, 2.053257, 7.051852, 1.876067
2.538395, 1.319924, 2.346746, 5.062947, 1.557399, 12.898925, 2.867926, 5.658808, 11.582890, 2.054063, 7.053179, 1.867326
2.542050, 1.322102, 2.343798, 5.064146, 1.559283, 12.904250, 2.866074, 5.659280, 11.581836, 2.054851, 7.054277, 1.858647
2.545609, 1.324327, 2.340969, 5.065397, 1.561198, 12.909553, 2.864183, 5.659928, 11.580640, 2.055618, 7.055144, 1.850041
2.549071, 1.326596, 2.338264, 5.066701, 1.563142, 12.914829, 2.862250, 5.660756, 11.579299, 2.056363, 7.055781, 1.841517
2.552436, 1.328909, 2.335686, 5.068061, 1.565115, 12.920073, 2.860271, 5.661767, 11.577813, 2.057084, 7.056188, 1.833085
2.555703, 1.331264, 2.333238, 5.069478, 1.567112, 12.925279, 2.858243, 5.662964, 11.576179, 2.057779, 7.056366, 1.824755
2.558873, 1.333659, 2.330922, 5.070954, 1.569133, 12.930443, 2.856164, 5.664348, 11.574397, 2.058446, 7.056319, 1.816536
2.561946, 1.336093, 2.328739, 5.072491, 1.571175, 12.935558, 2.854031, 5.665921, 11.572467, 2.059085, 7.056048, 1.808436
2.564924, 1.338564, 2.326689, 5.074089, 1.573235, 12.940621, 2.851841, 5.667684, 11.570388, 2.059694, 7.055559, 1.800464
2.567809, 1.341073, 2.324774, 5.075752, 1.575310, 12.945625, 2.849594, 5.669637, 11.568160, 2.060272, 7.054857, 1.792629
2.570601, 1.343617, 2.322993, 5.077481, 1.577397, 12.950564, 2.847287, 5.671779, 11.565784, 2.060818, 7.053947, 1.784937
2.573305, 1.346196, 2.321345, 5.079277, 1.579494, 12.955433, 2.844918, 5.674109, 11.563261, 2.061333, 7.052836, 1.777396
2.575923, 1.348809, 2.319828, 5.081142, 1.581595, 12.960226, 2.842488, 5.676625, 11.560592, 2.061815, 7.051532, 1.770013
2.578458, 1.351457, 2.318441, 5.083078, 1.583699, 12.964936, 2.839994, 5.679324, 11.557777, 2.062265, 7.050042, 1.762795
2.580915, 1.354137, 2.317182, 5.085085, 1.585801, 12.969558, 2.837438, 5.682203, 11.554820, 2.062684, 7.048376, 1.755748
2.583296, 1.356851, 2.316048, 5.087167, 1.587897, 12.974085, 2.834818, 5.685259, 11.551721, 2.063071, 7.046543, 1.748877
2.585606, 1.359597, 2.315035, 5.089324, 1.589982, 12.978510, 2.832134, 5.688486, 11.548484, 2.063428, 7.044554, 1.742189
2.587851, 1.362374, 2.314141, 5.091557, 1.592054, 12.982828, 2.829387, 5.691880, 11.545112, 2.063755, 7.042418, 1.735687
2.590034, 1.365184, 2.313362, 5.093869, 1.594107, 12.987032, 2.826578, 5.695436, 11.541606, 2.064054, 7.040147, 1.729377
2.592161, 1.368025, 2.312693, 5.096260, 1.596138, 12.991114, 2.823707, 5.699148, 11.537971, 2.064326, 7.037753, 1.723263
2.594236, 1.370897, 2.312130, 5.098732, 1.598141, 12.995068, 2.820776, 5.703008, 11.534210, 2.064572, 7.035246, 1.717349
2.596267, 1.373799, 2.311669, 5.101286, 1.600112, 12.998888, 2.817785, 5.707010, 11.530327, 2.064795, 7.032640, 1.711637
2.598257, 1.376731, 2.311304, 5.103924, 1.602046, 13.002566, 2.814736, 5.711146, 11.526326, 2.064997, 7.029947, 1.706132
2.600213, 1.379694, 2.311032, 5.106646, 1.603939, 13.006096, 2.811630, 5.715408, 11.522212, 2.065178, 7.027179, 1.700837
2.602140, 1.382685, 2.310846, 5.109453, 1.605786, 13.009472, 2.808470, 5.719788, 11.517988, 2.065342, 7.024349, 1.695752
2.604045, 1.385705, 2.310741, 5.112346, 1.607583, 13.012685, 2.805258, 5.724277, 11.513660, 2.065490, 7.021468, 1.690881
2.605932, 1.388753, 2.310712, 5.115325, 1.609325, 13.015730, 2.801995, 5.728866, 11.509233, 2.065624, 7.018550, 1.686225
2.607807, 1.391829, 2.310754, 5.118392, 1.611007, 13.018600, 2.798684, 5.733545, 11.504711, 2.065747, 7.015607, 1.681786
2.609677, 1.394931, 2.310862, 5.121546, 1.612626, 13.021289, 2.795327, 5.738304, 11.500100, 2.065861, 7.012651, 1.677565
2.611545, 1.398059, 2.311028, 5.124788, 1.614176, 13.023790, 2.791927, 5.743133, 11.495405, 2.065968, 7.009695, 1.673563
2.613419, 1.401212, 2.311250, 5.128118, 1.615654, 13.026097, 2.788487, 5.748023, 11.490631, 2.066069, 7.006749, 1.669780
2.615302, 1.404389, 2.311520, 5.131536, 1.617057, 13.028206, 2.785010, 5.752962, 11.485784, 2.066167, 7.003826, 1.666216
2.617200, 1.407589, 2.311833, 5.135043, 1.618379, 13.030110, 2.781498, 5.757940, 11.480869, 2.066263, 7.000936, 1.662873
2.619116, 1.410811, 2.312185, 5.138638, 1.619618, 13.031804, 2.777955, 5.762946, 11.475892, 2.066360, 6.998091, 1.659750
2.621056, 1.414055, 2.312571, 5.142320, 1.620771, 13.033284, 2.774385, 5.767970, 11.470859, 2.066457, 6.995300, 1.656847
2.623023, 1.417319, 2.312985, 5.146090, 1.621835, 13.034546, 2.770791, 5.773000, 11.465775, 2.066556, 6.992575, 1.654163
2.625019, 1.420602, 2.313423, 5.149947, 1.622807, 13.035586, 2.767177, 5.778027, 11.460647, 2.066659, 6.989924, 1.651699
2.627049, 1.423903, 2.313881, 5.153890, 1.623685, 13.036401, 2.763546, 5.783038, 11.455480, 2.066767, 6.987356, 1.649453
2.629115, 1.427221, 2.314354, 5.157919, 1.624467, 13.036988, 2.759903, 5.788024, 11.450279, 2.066878, 6.984879, 1.647424
2.631218, 1.430555, 2.314838, 5.162032, 1.625152, 13.037345, 2.756253, 5.792974, 11.445052, 2.066995, 6.982503, 1.645613
2.633359, 1.433904, 2.315330, 5.166228, 1.625738, 13.037470, 2.752599, 5.797877, 11.439803, 2.067117, 6.980234, 1.644017
2.635541, 1.437266, 2.315826, 5.170507, 1.626224, 13.037364, 2.748947, 5.802723, 11.434538, 2.067244, 6.978080, 1.642637
2.637762, 1.440642, 2.316324, 5.174866, 1.626612, 13.037025, 2.745302, 5.807502, 11.429264, 2.067374, 6.976046, 1.641470
2.640022, 1.444031, 2.316820, 5.179305, 1.626899, 13.036454, 2.741668, 5.812204, 11.423986, 2.067508, 6.974139, 1.640516
2.642321, 1.447430, 2.317313, 5.183820, 1.627087, 13.035652, 2.738052, 5.816819, 11.418710, 2.067645, 6.972364, 1.639773
2.644656, 1.450841, 2.317801, 5.188411, 1.627177, 13.034621, 2.734459, 5.821338, 11.413443, 2.067782, 6.970726, 1.639240
2.647024, 1.454261, 2.318282, 5.193075, 1.627170, 13.033363, 2.730894, 5.825751, 11.408189, 2.067919, 6.969228, 1.638916
2.649424, 1.457691, 2.318755, 5.197810, 1.627068, 13.031882, 2.727364, 5.830049, 11.402956, 2.068053, 6.967875, 1.638800
2.651851, 1.461130, 2.319220, 5.202614, 1.626872, 13.030182, 2.723875, 5.834223, 11.397749, 2.068182, 6.966670, 1.638889
2.654300, 1.464578, 2.319675, 5.207482, 1.626585, 13.028266, 2.720433, 5.838265, 11.392574, 2.068303, 6.965614, 1.639183
2.656767, 1.468035, 2.320122, 5.212413, 1.626210, 13.026140, 2.717046, 5.842166, 11.387438, 2.068414, 6.964711, 1.639680
2.659246, 1.471500, 2.320560, 5.217404, 1.625750, 13.023810, 2.713719, 5.845918, 11.382345, 2.068511, 6.963962, 1.640378
2.661731, 1.474973, 2.320991, 5.222450, 1.625209, 13.021283, 2.710461, 5.849514, 11.377303, 2.068592, 6.963368, 1.641275
2.664215, 1.478453, 2.321416, 5.227548, 1.624590, 13.018565, 2.707277, 5.852946, 11.372318, 2.068653, 6.962929, 1.642370
2.666691, 1.481941, 2.321836, 5.232694, 1.623897, 13.015664, 2.704176, 5.856208, 11.367395, 2.068689, 6.962645, 1.643661
2.669151, 1.485436, 2.322255, 5.237885, 1.623134, 13.012588, 2.701164, 5.859293, 11.362541, 2.068697, 6.962516, 1.645146
2.671587, 1.488937, 2.322674, 5.243115, 1.622306, 13.009346, 2.698249, 5.862194, 11.357762, 2.068673, 6.962541, 1.646822
2.673991, 1.492444, 2.323095, 5.248380, 1.621418, 13.005947, 2.695438, 5.864906, 11.353065, 2.068612, 6.962719, 1.648689
2.676356, 1.495956, 2.323523, 5.253675, 1.620473, 13.002400, 2.692738, 5.867423, 11.348454, 2.068510, 6.963047, 1.650742
2.678671, 1.499473, 2.323961, 5.258995, 1.619478, 12.998717, 2.690157, 5.869741, 11.343938, 2.068362, 6.963524, 1.652982
2.680930, 1.502993, 2.324411, 5.264335, 1.618436, 12.994906, 2.687701, 5.871854, 11.339521, 2.068163, 6.964147, 1.655403
2.683122, 1.506516, 2.324878, 5.269688, 1.617354, 12.990978, 2.685377, 5.873759, 11.335210, 2.067908, 6.964912, 1.658005
2.685240, 1.510038, 2.325366, 5.275050, 1.616236, 12.986945, 2.683193, 5.875451, 11.331011, 2.067592, 6.965817, 1.660784
2.687275, 1.513560, 2.325878, 5.280413, 1.615087, 12.982816, 2.681153, 5.876928, 11.326930, 2.067210, 6.966858, 1.663738
2.689219, 1.517078, 2.326419, 5.285771, 1.613913, 12.978605, 2.679266, 5.878187, 11.322973, 2.066757, 6.968030, 1.666863
2.691065, 1.520590, 2.326993, 5.291119, 1.612718, 12.974320, 2.677535, 5.879226, 11.319145, 2.066228, 6.969328, 1.670156
2.692806, 1.524094, 2.327604, 5.296449, 1.611508, 12.969975, 2.675968, 5.880042, 11.315454, 2.065618, 6.970749, 1.673614
2.694435, 1.527586, 2.328255, 5.301754, 1.610288, 12.965579, 2.674568, 5.880635, 11.311904, 2.064922, 6.972287, 1.677233
2.695946, 1.531062, 2.328952, 5.307027, 1.609062, 12.961145, 2.673341, 5.881003, 11.308501, 2.064134, 6.973936, 1.681010
2.697334, 1.534519, 2.329697, 5.312261, 1.607835, 12.956682, 2.672290, 5.881147, 11.305251, 2.063250, 6.975690, 1.684940
2.698594, 1.537952, 2.330494, 5.317448, 1.606613, 12.952203, 2.671420, 5.881066, 11.302159, 2.062266, 6.977545, 1.689020
2.699723, 1.541356, 2.331347, 5.322581, 1.605399, 12.947718, 2.670733, 5.880763, 11.299231, 2.061175, 6.979493, 1.693245
2.700717, 1.544725, 2.332259, 5.327652, 1.604198, 12.943237, 2.670232, 5.880237, 11.296471, 2.059975, 6.981528, 1.697612
2.701574, 1.548055, 2.333233, 5.332654, 1.603014, 12.938771, 2.669919, 5.879492, 11.293885, 2.058660, 6.983643, 1.702114
2.702293, 1.551339, 2.334271, 5.337578, 1.601851, 12.934329, 2.669795, 5.878530, 11.291478, 2.057226, 6.985831, 1.706749
2.702874, 1.554570, 2.335376, 5.342418, 1.600713, 12.929920, 2.669862, 5.877353, 11.289254, 2.055670, 6.988086, 1.711510
2.703317, 1.557742, 2.336549, 5.347164, 1.599604, 12.925555, 2.670118, 5.875967, 11.287218, 2.053987, 6.990400, 1.716392
2.703622, 1.560847, 2.337793, 5.351810, 1.598528, 12.921241, 2.670565, 5.874375, 11.285374, 2.052174, 6.992766, 1.721391
2.703794, 1.563879, 2.339107, 5.356347, 1.597487, 12.916986, 2.671201, 5.872583, 11.283726, 2.050228, 6.995176, 1.726501
2.703833, 1.566828, 2.340494, 5.360768, 1.596486, 12.912800, 2.672024, 5.870596, 11.282279, 2.048146, 6.997623, 1.731716
2.703745, 1.569689, 2.341953, 5.365066, 1.595526, 12.908687, 2.673032, 5.868420, 11.281036, 2.045925, 7.000098, 1.737030
2.703533, 1.572452, 2.343485, 5.369233, 1.594611, 12.904656, 2.674224, 5.866063, 11.280001, 2.043564, 7.002595, 1.742438
2.703203, 1.575111, 2.345090, 5.373262, 1.593743, 12.900712, 2.675594, 5.863531, 11.279177, 2.041059, 7.005105, 1.747933
2.702760, 1.577658, 2.346767, 5.377146, 1.592924, 12.896861, 2.677140, 5.860833, 11.278566, 2.038410, 7.007621, 1.753510
2.702212, 1.580085, 2.348516, 5.380878, 1.592158, 12.893108, 2.678858, 5.857977, 11.278172, 2.035615, 7.010135, 1.759161
2.701565, 1.582386, 2.350335, 5.384453, 1.591445, 12.889457, 2.680742, 5.854973, 11.277997, 2.032673, 7.012638, 1.764881
2.700826, 1.584553, 2.352223, 5.387862, 1.590788, 12.885912, 2.682787, 5.851829, 11.278043, 2.029584, 7.015124, 1.770663
2.700003, 1.586579, 2.354177, 5.391102, 1.590189, 12.882476, 2.684988, 5.848556, 11.278312, 2.026347, 7.017584, 1.776500
2.699105, 1.588459, 2.356197, 5.394166, 1.589648, 12.879151, 2.687338, 5.845165, 11.278806, 2.022964, 7.020011, 1.782385
2.698140, 1.590186, 2.358280, 5.397049, 1.589167, 12.875940, 2.689832, 5.841665, 11.279526, 2.019434, 7.022397, 1.788312
2.697116, 1.591757, 2.360423, 5.399747, 1.588747, 12.872844, 2.692461, 5.838070, 11.280473, 2.015759, 7.024735, 1.794273
2.696043, 1.593165, 2.362624, 5.402254, 1.588389, 12.869864, 2.695219, 5.834390, 11.281647, 2.011940, 7.027018, 1.800262
2.694929, 1.594407, 2.364879, 5.404567, 1.588094, 12.866999, 2.698098, 5.830638, 11.283050, 2.007979, 7.029238, 1.806270
2.693783, 1.595480, 2.367186, 5.406683, 1.587861, 12.864250, 2.701091, 5.826826, 11.284680, 2.003880, 7.031387, 1.812292
2.692615, 1.596382, 2.369541, 5.408598, 1.587692, 12.861616, 2.704188, 5.822967, 11.286538, 1.999644, 7.033460, 1.818320
2.691432, 1.597109, 2.371941, 5.410309, 1.587587, 12.859095, 2.707383, 5.819073, 11.288623, 1.995275, 7.035450, 1.824346
2.690246, 1.597662, 2.374382, 5.411815, 1.587544, 12.856686, 2.710666, 5.815159, 11.290933, 1.990778, 7.037349, 1.830364
2.689063, 1.598040, 2.376861, 5.413112, 1.587565, 12.854385, 2.714029, 5.811238, 11.293468, 1.986156, 7.039153, 1.836365
2.687893, 1.598243, 2.379373, 5.414201, 1.587648, 12.852191, 2.717462, 5.807323, 11.296224, 1.981415, 7.040853, 1.842343
2.686744, 1.598273, 2.381915, 5.415079, 1.587793, 12.850100, 2.720958, 5.803427, 11.299201, 1.976560, 7.042445, 1.848289
2.685625, 1.598130, 2.384482, 5.415747, 1.588000, 12.848109, 2.724507, 5.799566, 11.302395, 1.971597, 7.043923, 1.854197
2.684545, 1.597818, 2.387071, 5.416203, 1.588266, 12.846213, 2.728099, 5.795752, 11.305803, 1.966534, 7.045281, 1.860058
2.683510, 1.597341, 2.389678, 5.416449, 1.588590, 12.844408, 2.731727, 5.791999, 11.309421, 1.961376, 7.046514, 1.865865
2.682528, 1.596701, 2.392298, 5.416485, 1.588972, 12.842690, 2.735380, 5.788322, 11.313246, 1.956131, 7.047617, 1.871611
2.681608, 1.595904, 2.394926, 5.416311, 1.589410, 12.841053, 2.739051, 5.784734, 11.317273, 1.950809, 7.048584, 1.877287
2.680756, 1.594954, 2.397560, 5.415929, 1.589902, 12.839493, 2.742729, 5.781248, 11.321497, 1.945417, 7.049413, 1.882886
2.679980, 1.593858, 2.400195, 5.415340, 1.590446, 12.838005, 2.746405, 5.777877, 11.325914, 1.939964, 7.050097, 1.888400
2.679285, 1.592622, 2.402825, 5.414548, 1.591039, 12.836582, 2.750072, 5.774635, 11.330517, 1.934461, 7.050633, 1.893822
2.678679, 1.591252, 2.405448, 5.413553, 1.591680, 12.835219, 2.753721, 5.771533, 11.335300, 1.928917, 7.051016, 1.899143
2.678167, 1.589755, 2.408059, 5.412358, 1.592367, 12.833911, 2.757342, 5.768584, 11.340257, 1.923344, 7.051244, 1.904356
2.677755, 1.588140, 2.410654, 5.410966, 1.593096, 12.832651, 2.760928, 5.765799, 11.345381, 1.917751, 7.051313, 1.909453
2.677449, 1.586413, 2.413228, 5.409381, 1.593865, 12.831433, 2.764470, 5.763190, 11.350664, 1.912151, 7.051218, 1.914427
2.677253, 1.584584, 2.415778, 5.407605, 1.594672, 12.830253, 2.767962, 5.760765, 11.356099, 1.906556, 7.050959, 1.919270
2.677173, 1.582660, 2.418300, 5.405642, 1.595513, 12.829103, 2.771395, 5.758536, 11.361679, 1.900976, 7.050530, 1.923974
2.677212, 1.580650, 2.420789, 5.403496, 1.596385, 12.827978, 2.774762, 5.756510, 11.367393, 1.895426, 7.049931, 1.928531
2.677375, 1.578562, 2.423243, 5.401170, 1.597286, 12.826871, 2.778056, 5.754696, 11.373233, 1.889917, 7.049159, 1.932936
2.677666, 1.576407, 2.425656, 5.398668, 1.598212, 12.825778, 2.781272, 5.753101, 11.379191, 1.884462, 7.048211, 1.937179
2.678086, 1.574192, 2.428025, 5.395996, 1.599159, 12.824691, 2.784403, 5.751729, 11.385256, 1.879073, 7.047087, 1.941254
2.678640, 1.571928, 2.430347, 5.393155, 1.600125, 12.823606, 2.787444, 5.750588, 11.391419, 1.873765, 7.045783, 1.945154
2.679330, 1.569623, 2.432617, 5.390152, 1.601106, 12.822515, 2.790390, 5.749679, 11.397668, 1.868549, 7.044300, 1.948873
2.680158, 1.567287, 2.434833, 5.386991, 1.602099, 12.821415, 2.793237, 5.749007, 11.403995, 1.863438, 7.042637, 1.952403
2.681125, 1.564929, 2.436991, 5.383675, 1.603100, 12.820299, 2.795981, 5.748572, 11.410387, 1.858446, 7.040791, 1.955738
2.682232, 1.562559, 2.439087, 5.380210, 1.604105, 12.819161, 2.798618, 5.748376, 11.416834, 1.853584, 7.038765, 1.958872
2.683481, 1.560187, 2.441118, 5.376600, 1.605111, 12.817997, 2.801147, 5.748416, 11.423325, 1.848866, 7.036557, 1.961799
2.684871, 1.557822, 2.443081, 5.372849, 1.606115, 12.816801, 2.803565, 5.748692, 11.429846, 1.844303, 7.034167, 1.964513
2.686403, 1.555473, 2.444972, 5.368963, 1.607113, 12.815569, 2.805870, 5.749199, 11.436388, 1.839908, 7.031597, 1.967008
2.688075, 1.553151, 2.446789, 5.364946, 1.608102, 12.814295, 2.808062, 5.749933, 11.442936, 1.835691, 7.028847, 1.969280
2.689887, 1.550866, 2.448528, 5.360802, 1.609077, 12.812976, 2.810141, 5.750888, 11.449479, 1.831664, 7.025920, 1.971324
2.691838, 1.548626, 2.450186, 5.356536, 1.610036, 12.811606, 2.812106, 5.752057, 11.456005, 1.827837, 7.022816, 1.973135
2.693924, 1.546442, 2.451760, 5.352153, 1.610975, 12.810182, 2.813959, 5.753431, 11.462499, 1.824219, 7.019538, 1.974709
2.696145, 1.544324, 2.453247, 5.347656, 1.611891, 12.808699, 2.815700, 5.755001, 11.468948, 1.820821, 7.016088, 1.976043
2.698496, 1.542280, 2.454644, 5.343050, 1.612780, 12.807153, 2.817331, 5.756756, 11.475340, 1.817651, 7.012470, 1.977133
2.700974, 1.540322, 2.455949, 5.338340, 1.613639, 12.805542, 2.818854, 5.758683, 11.481659, 1.814716, 7.008688, 1.977977
2.703577, 1.538458, 2.457159, 5.333530, 1.614465, 12.803861, 2.820271, 5.760771, 11.487893, 1.812025, 7.004744, 1.978572
2.706299, 1.536698, 2.458270, 5.328625, 1.615254, 12.802107, 2.821585, 5.763004, 11.494026, 1.809583, 7.000644, 1.978918
2.709137, 1.535051, 2.459280, 5.323628, 1.616005, 12.800279, 2.822798, 5.765368, 11.500045, 1.807397, 6.996392, 1.979012
2.712084, 1.533528, 2.460187, 5.318544, 1.616713, 12.798373, 2.823914, 5.767847, 11.505934, 1.805470, 6.991994, 1.978854
2.715137, 1.532137, 2.460988, 5.313377, 1.617376, 12.796387, 2.824935, 5.770424, 11.511679, 1.803808, 6.987454, 1.978444
2.718289, 1.530888, 2.461681, 5.308133, 1.617992, 12.794320, 2.825865, 5.773080, 11.517264, 1.802413, 6.982778, 1.977783
2.721534, 1.529788, 2.462263, 5.302815, 1.618558, 12.792170, 2.826705, 5.775799, 11.522674, 1.801287, 6.977974, 1.976871
2.724867, 1.528848, 2.462731, 5.297427, 1.619071, 12.789935, 2.827461, 5.778561, 11.527893, 1.800433, 6.973047, 1.975711
2.728281, 1.528075, 2.463085, 5.291975, 1.619530, 12.787615, 2.828134, 5.781346, 11.532906, 1.799850, 6.968005, 1.974304
2.731768, 1.527478, 2.463322, 5.286462, 1.619932, 12.785208, 2.828727, 5.784134, 11.537698, 1.799538, 6.962855, 1.972653
2.735324, 1.527063, 2.463439, 5.280893, 1.620275, 12.782716, 2.829243, 5.786906, 11.542253, 1.799497, 6.957604, 1.970763
2.738939, 1.526839, 2.463436, 5.275272, 1.620558, 12.780137, 2.829685, 5.789640, 11.546555, 1.799724, 6.952261, 1.968637
2.742608, 1.526811, 2.463310, 5.269604, 1.620780, 12.777473, 2.830055, 5.792316, 11.550590, 1.800217, 6.946833, 1.966279
2.746323, 1.526986, 2.463061, 5.263894, 1.620938, 12.774723, 2.830354, 5.794914, 11.554341, 1.800972, 6.941329, 1.963696
2.750076, 1.527369, 2.462687, 5.258145, 1.621032, 12.771889, 2.830586, 5.797412, 11.557795, 1.801984, 6.935758, 1.960893
2.753861, 1.527966, 2.462186, 5.252364, 1.621060, 12.768972, 2.830752, 5.799790, 11.560936, 1.803250, 6.930129, 1.957878
2.757669, 1.528780, 2.461560, 5.246555, 1.621023, 12.765975, 2.830854, 5.802028, 11.563751, 1.804764, 6.924453, 1.954657
2.761493, 1.529815, 2.460805, 5.240722, 1.620919, 12.762899, 2.830892, 5.804106, 11.566226, 1.806519, 6.918737, 1.951239
2.765325, 1.531073, 2.459923, 5.234871, 1.620749, 12.759747, 2.830868, 5.806006, 11.568350, 1.808509, 6.912994, 1.947633
2.769158, 1.532557, 2.458913, 5.229008, 1.620512, 12.756521, 2.830784, 5.807709, 11.570109, 1.810726, 6.907231, 1.943846
2.772984, 1.534266, 2.457776, 5.223137, 1.620209, 12.753225, 2.830640, 5.809197, 11.571494, 1.813163, 6.901459, 1.939890
2.776796, 1.536202, 2.456510, 5.217264, 1.619840, 12.749862, 2.830438, 5.810454, 11.572494, 1.815811, 6.895687, 1.935774
2.780587, 1.538364, 2.455118, 5.211395, 1.619405, 12.746437, 2.830178, 5.811463, 11.573101, 1.818662, 6.889926, 1.931509
2.784348, 1.540749, 2.453599, 5.205536, 1.618905, 12.742953, 2.829861, 5.812212, 11.573307, 1.821707, 6.884184, 1.927106
2.788073, 1.543356, 2.451955, 5.199693, 1.618342, 12.739416, 2.829489, 5.812687, 11.573106, 1.824935, 6.878472, 1.922576
2.791754, 1.546181, 2.450186, 5.193872, 1.617717, 12.735829, 2.829062, 5.812876, 11.572495, 1.828338, 6.872798, 1.917931
2.795383, 1.549219, 2.448295, 5.188080, 1.617031, 12.732199, 2.828581, 5.812770, 11.571469, 1.831904, 6.867172, 1.913183
2.798954, 1.552466, 2.446282, 5.182323, 1.616286, 12.728531, 2.828049, 5.812360, 11.570028, 1.835625, 6.861603, 1.908345
2.802460, 1.555914, 2.444150, 5.176609, 1.615484, 12.724830, 2.827466, 5.811639, 11.568173, 1.839489, 6.856100, 1.903430
2.805894, 1.559558, 2.441900, 5.170944, 1.614626, 12.721104, 2.826835, 5.810604, 11.565904, 1.843485, 6.850670, 1.898451
2.809248, 1.563390, 2.439535, 5.165336, 1.613716, 12.717358, 2.826157, 5.809250, 11.563227, 1.847604, 6.845324, 1.893422
2.812516, 1.567401, 2.437056, 5.159792, 1.612755, 12.713599, 2.825434, 5.807578, 11.560147, 1.851833, 6.840068, 1.888355
