its, t_max, delta_t, its_eq, -, -, -, -, -, -, -, -
20000, 20, 0.001000, 20000, 0, 0, 0, 0, 0, 0, 0, 0
x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4
9.579749, 5.110859, 1.758248, 0.212287, 7.324251, -0.041504, 1.939011, 9.964588, 13.791904, 12.120432, 2.752313, 1.137010
9.581728, 5.102812, 1.750126, 0.217156, 7.322638, -0.038909, 1.942699, 9.970520, 13.793943, 12.122855, 2.740328, 1.125278
9.583812, 5.095076, 1.742389, 0.222118, 7.321009, -0.036111, 1.946490, 9.976505, 13.795873, 12.125139, 2.728383, 1.113293
9.585995, 5.087663, 1.735044, 0.227174, 7.319360, -0.033113, 1.950384, 9.982534, 13.797691, 12.127313, 2.716498, 1.101074
9.588275, 5.080586, 1.728098, 0.232321, 7.317690, -0.029914, 1.954379, 9.988598, 13.799397, 12.129403, 2.704688, 1.088638
9.590649, 5.073855, 1.721556, 0.237557, 7.315997, -0.026517, 1.958474, 9.994688, 13.800988, 12.131434, 2.692969, 1.076001
9.593115, 5.067479, 1.715419, 0.242883, 7.314278, -0.022922, 1.962666, 10.000796, 13.802465, 12.133431, 2.681355, 1.063177
9.595670, 5.061465, 1.709688, 0.248295, 7.312530, -0.019132, 1.966953, 10.006914, 13.803826, 12.135417, 2.669860, 1.050180
9.598315, 5.055821, 1.704362, 0.253792, 7.310750, -0.015147, 1.971333, 10.013034, 13.805071, 12.137415, 2.658496, 1.037023
9.601049, 5.050551, 1.699437, 0.259374, 7.308934, -0.010971, 1.975802, 10.019148, 13.806200, 12.139445, 2.647273, 1.023720
9.603872, 5.045658, 1.694909, 0.265037, 7.307078, -0.006605, 1.980358, 10.025249, 13.807212, 12.141529, 2.636203, 1.010282
9.606786, 5.041144, 1.690770, 0.270781, 7.305178, -0.002052, 1.984998, 10.031329, 13.808109, 12.143686, 2.625292, 0.996720
9.609792, 5.037008, 1.687012, 0.276604, 7.303229, 0.002686, 1.989717, 10.037382, 13.808889, 12.145934, 2.614549, 0.983047
9.612893, 5.033247, 1.683625, 0.282504, 7.301227, 0.007605, 1.994512, 10.043401, 13.809556, 12.148293, 2.603978, 0.969274
9.616091, 5.029858, 1.680597, 0.288477, 7.299168, 0.012702, 1.999380, 10.049379, 13.810108, 12.150779, 2.593586, 0.955413
9.619389, 5.026835, 1.677915, 0.294522, 7.297046, 0.017973, 2.004315, 10.055310, 13.810547, 12.153409, 2.583374, 0.941477
9.622792, 5.024171, 1.675565, 0.300636, 7.294857, 0.023414, 2.009315, 10.061188, 13.810875, 12.156200, 2.573346, 0.927479
9.626302, 5.021857, 1.673532, 0.306815, 7.292594, 0.029021, 2.014374, 10.067007, 13.811092, 12.159168, 2.563503, 0.913434
9.629925, 5.019883, 1.671801, 0.313057, 7.290252, 0.034789, 2.019488, 10.072762, 13.811200, 12.162330, 2.553844, 0.899356
9.633665, 5.018237, 1.670354, 0.319358, 7.287824, 0.040713, 2.024652, 10.078447, 13.811201, 12.165699, 2.544368, 0.885261
9.637526, 5.016905, 1.669175, 0.325716, 7.285304, 0.046788, 2.029863, 10.084057, 13.811097, 12.169292, 2.535074, 0.871167
9.641514, 5.015873, 1.668245, 0.332126, 7.282685, 0.053008, 2.035114, 10.089589, 13.810889, 12.173123, 2.525958, 0.857092
9.645632, 5.015127, 1.667545, 0.338585, 7.279960, 0.059367, 2.040402, 10.095036, 13.810580, 12.177207, 2.517018, 0.843054
9.649885, 5.014648, 1.667059, 0.345089, 7.277119, 0.065860, 2.045721, 10.100395, 13.810171, 12.181557, 2.508249, 0.829075
9.654279, 5.014421, 1.666766, 0.351634, 7.274156, 0.072479, 2.051066, 10.105663, 13.809664, 12.186188, 2.499646, 0.815174
9.658817, 5.014427, 1.666647, 0.358216, 7.271061, 0.079217, 2.056432, 10.110834, 13.809063, 12.191113, 2.491204, 0.801374
9.663503, 5.014648, 1.666685, 0.364830, 7.267826, 0.086069, 2.061815, 10.115906, 13.808369, 12.196345, 2.482919, 0.787697
9.668341, 5.015065, 1.666860, 0.371471, 7.264440, 0.093026, 2.067209, 10.120876, 13.807584, 12.201896, 2.474785, 0.774166
9.673336, 5.015658, 1.667155, 0.378135, 7.260895, 0.100080, 2.072609, 10.125741, 13.806712, 12.207778, 2.466797, 0.760804
9.678489, 5.016408, 1.667551, 0.384815, 7.257181, 0.107223, 2.078010, 10.130498, 13.805755, 12.214002, 2.458951, 0.747635
9.683805, 5.017297, 1.668030, 0.391507, 7.253288, 0.114447, 2.083407, 10.135144, 13.804715, 12.220578, 2.451242, 0.734682
9.689285, 5.018304, 1.668576, 0.398203, 7.249207, 0.121743, 2.088794, 10.139678, 13.803595, 12.227516, 2.443666, 0.721970
9.694930, 5.019411, 1.669172, 0.404899, 7.244928, 0.129101, 2.094166, 10.144097, 13.802398, 12.234824, 2.436221, 0.709519
9.700742, 5.020598, 1.669803, 0.411588, 7.240440, 0.136512, 2.099519, 10.148399, 13.801127, 12.242509, 2.428905, 0.697354
9.706722, 5.021847, 1.670453, 0.418262, 7.235735, 0.143966, 2.104845, 10.152583, 13.799784, 12.250577, 2.421717, 0.685496
9.712869, 5.023141, 1.671108, 0.424915, 7.230803, 0.151454, 2.110141, 10.156647, 13.798372, 12.259035, 2.414656, 0.673965
9.719182, 5.024461, 1.671754, 0.431539, 7.225636, 0.158964, 2.115400, 10.160591, 13.796894, 12.267885, 2.407725, 0.662783
9.725661, 5.025791, 1.672378, 0.438127, 7.220223, 0.166487, 2.120616, 10.164413, 13.795353, 12.277130, 2.400927, 0.651966
9.732303, 5.027115, 1.672969, 0.444671, 7.214557, 0.174012, 2.125784, 10.168112, 13.793752, 12.286770, 2.394266, 0.641533
9.739106, 5.028418, 1.673515, 0.451163, 7.208629, 0.181527, 2.130898, 10.171689, 13.792093, 12.296807, 2.387748, 0.631499
9.746065, 5.029684, 1.674006, 0.457594, 7.202434, 0.189022, 2.135951, 10.175142, 13.790378, 12.307237, 2.381381, 0.621881
9.753177, 5.030900, 1.674433, 0.463956, 7.195963, 0.196484, 2.140937, 10.178472, 13.788612, 12.318059, 2.375173, 0.612690
9.760436, 5.032052, 1.674787, 0.470240, 7.189211, 0.203904, 2.145849, 10.181679, 13.786795, 12.329269, 2.369137, 0.603938
9.767837, 5.033129, 1.675060, 0.476436, 7.182174, 0.211269, 2.150680, 10.184763, 13.784931, 12.340860, 2.363283, 0.595636
9.775373, 5.034118, 1.675246, 0.482536, 7.174847, 0.218566, 2.155424, 10.187724, 13.783023, 12.352827, 2.357624, 0.587794
9.783039, 5.035009, 1.675340, 0.488531, 7.167227, 0.225786, 2.160072, 10.190563, 13.781072, 12.365163, 2.352176, 0.580417
9.790826, 5.035793, 1.675334, 0.494410, 7.159313, 0.232914, 2.164618, 10.193281, 13.779082, 12.377859, 2.346953, 0.573513
9.798726, 5.036460, 1.675227, 0.500164, 7.151103, 0.239940, 2.169053, 10.195878, 13.777054, 12.390909, 2.341972, 0.567086
9.806731, 5.037002, 1.675012, 0.505784, 7.142600, 0.246850, 2.173369, 10.198355, 13.774992, 12.404301, 2.337248, 0.561139
9.814832, 5.037411, 1.674689, 0.511260, 7.133804, 0.253633, 2.177558, 10.200715, 13.772898, 12.418028, 2.332799, 0.555675
9.823021, 5.037681, 1.674253, 0.516581, 7.124720, 0.260274, 2.181612, 10.202958, 13.770774, 12.432080, 2.328641, 0.550694
9.831286, 5.037805, 1.673704, 0.521739, 7.115351, 0.266762, 2.185521, 10.205085, 13.768623, 12.446447, 2.324792, 0.546196
9.839620, 5.037779, 1.673041, 0.526723, 7.105706, 0.273082, 2.189278, 10.207101, 13.766447, 12.461120, 2.321266, 0.542178
9.848012, 5.037598, 1.672261, 0.531523, 7.095790, 0.279222, 2.192873, 10.209005, 13.764251, 12.476089, 2.318080, 0.538639
9.856452, 5.037257, 1.671366, 0.536129, 7.085614, 0.285168, 2.196297, 10.210801, 13.762035, 12.491344, 2.315247, 0.535574
9.864930, 5.036753, 1.670355, 0.540532, 7.075187, 0.290906, 2.199542, 10.212492, 13.759803, 12.506876, 2.312781, 0.532978
9.873436, 5.036084, 1.669228, 0.544722, 7.064522, 0.296421, 2.202598, 10.214080, 13.757559, 12.522675, 2.310693, 0.530845
9.881960, 5.035246, 1.667985, 0.548690, 7.053632, 0.301701, 2.205456, 10.215568, 13.755304, 12.538732, 2.308993, 0.529167
9.890493, 5.034239, 1.666629, 0.552425, 7.042531, 0.306729, 2.208108, 10.216960, 13.753043, 12.555036, 2.307690, 0.527938
9.899025, 5.033060, 1.665159, 0.555920, 7.031235, 0.311493, 2.210545, 10.218259, 13.750777, 12.571577, 2.306789, 0.527147
9.907545, 5.031709, 1.663576, 0.559165, 7.019759, 0.315978, 2.212759, 10.219468, 13.748511, 12.588345, 2.306297, 0.526786
9.916046, 5.030185, 1.661883, 0.562154, 7.008122, 0.320168, 2.214741, 10.220592, 13.746248, 12.605328, 2.306214, 0.526845
9.924518, 5.028489, 1.660079, 0.564878, 6.996340, 0.324050, 2.216486, 10.221633, 13.743991, 12.622516, 2.306541, 0.527313
9.932951, 5.026622, 1.658166, 0.567331, 6.984434, 0.327610, 2.217986, 10.222597, 13.741745, 12.639898, 2.307277, 0.528177
9.941339, 5.024584, 1.656146, 0.569507, 6.972421, 0.330834, 2.219235, 10.223487, 13.739512, 12.657461, 2.308418, 0.529427
9.949672, 5.022376, 1.654018, 0.571402, 6.960322, 0.333709, 2.220229, 10.224307, 13.737298, 12.675195, 2.309957, 0.531049
9.957942, 5.020000, 1.651784, 0.573012, 6.948157, 0.336223, 2.220963, 10.225063, 13.735106, 12.693086, 2.311889, 0.533030
9.966142, 5.017458, 1.649446, 0.574335, 6.935947, 0.338364, 2.221434, 10.225759, 13.732941, 12.711122, 2.314203, 0.535357
9.974265, 5.014754, 1.647003, 0.575368, 6.923712, 0.340121, 2.221640, 10.226400, 13.730808, 12.729290, 2.316890, 0.538015
9.982304, 5.011889, 1.644457, 0.576112, 6.911474, 0.341485, 2.221580, 10.226991, 13.728712, 12.747575, 2.319937, 0.540992
9.990251, 5.008867, 1.641807, 0.576569, 6.899252, 0.342446, 2.221255, 10.227537, 13.726658, 12.765964, 2.323330, 0.544272
9.998102, 5.005693, 1.639055, 0.576742, 6.887069, 0.342998, 2.220666, 10.228043, 13.724651, 12.784442, 2.327057, 0.547841
10.005849, 5.002369, 1.636201, 0.576634, 6.874943, 0.343135, 2.219816, 10.228514, 13.722698, 12.802993, 2.331102, 0.551686
10.013487, 4.998902, 1.633244, 0.576252, 6.862896, 0.342851, 2.218710, 10.228957, 13.720805, 12.821602, 2.335449, 0.555791
10.021011, 4.995295, 1.630183, 0.575603, 6.850948, 0.342145, 2.217354, 10.229376, 13.718977, 12.840253, 2.340083, 0.560142
10.028413, 4.991553, 1.627020, 0.574696, 6.839116, 0.341015, 2.215754, 10.229776, 13.717222, 12.858929, 2.344988, 0.564726
10.035691, 4.987683, 1.623752, 0.573542, 6.827420, 0.339460, 2.213920, 10.230164, 13.715546, 12.877613, 2.350149, 0.569527
10.042837, 4.983689, 1.620378, 0.572153, 6.815876, 0.337482, 2.211863, 10.230544, 13.713956, 12.896290, 2.355549, 0.574532
10.049847, 4.979579, 1.616898, 0.570542, 6.804502, 0.335086, 2.209592, 10.230923, 13.712460, 12.914942, 2.361173, 0.579728
10.056715, 4.975359, 1.613309, 0.568724, 6.793314, 0.332274, 2.207121, 10.231305, 13.711065, 12.933553, 2.367007, 0.585099
10.063436, 4.971034, 1.609610, 0.566714, 6.782324, 0.329055, 2.204465, 10.231697, 13.709779, 12.952107, 2.373035, 0.590634
10.070006, 4.966612, 1.605798, 0.564529, 6.771547, 0.325435, 2.201637, 10.232102, 13.708610, 12.970587, 2.379244, 0.596319
10.076419, 4.962100, 1.601871, 0.562186, 6.760995, 0.321423, 2.198655, 10.232528, 13.707566, 12.988978, 2.385621, 0.602141
10.082669, 4.957505, 1.597826, 0.559703, 6.750677, 0.317029, 2.195536, 10.232978, 13.706654, 13.007264, 2.392154, 0.608088
10.088751, 4.952834, 1.593659, 0.557098, 6.740603, 0.312265, 2.192297, 10.233459, 13.705883, 13.025431, 2.398831, 0.614147
10.094659, 4.948094, 1.589369, 0.554391, 6.730781, 0.307143, 2.188957, 10.233974, 13.705261, 13.043464, 2.405641, 0.620306
10.100388, 4.943293, 1.584950, 0.551599, 6.721215, 0.301676, 2.185537, 10.234529, 13.704795, 13.061349, 2.412575, 0.626554
10.105933, 4.938437, 1.580399, 0.548742, 6.711912, 0.295877, 2.182055, 10.235129, 13.704495, 13.079073, 2.419625, 0.632879
10.111286, 4.933534, 1.575712, 0.545837, 6.702873, 0.289763, 2.178533, 10.235779, 13.704367, 13.096624, 2.426781, 0.639269
10.116442, 4.928591, 1.570885, 0.542904, 6.694100, 0.283347, 2.174989, 10.236482, 13.704420, 13.113989, 2.434037, 0.645713
10.121396, 4.923614, 1.565914, 0.539959, 6.685593, 0.276647, 2.171445, 10.237244, 13.704659, 13.131156, 2.441387, 0.652201
10.126140, 4.918610, 1.560795, 0.537020, 6.677350, 0.269678, 2.167921, 10.238068, 13.705094, 13.148114, 2.448824, 0.658721
10.130670, 4.913586, 1.555522, 0.534102, 6.669369, 0.262456, 2.164436, 10.238960, 13.705729, 13.164854, 2.456344, 0.665263
10.134979, 4.908548, 1.550092, 0.531221, 6.661646, 0.255000, 2.161011, 10.239923, 13.706571, 13.181365, 2.463941, 0.671817
10.139061, 4.903501, 1.544500, 0.528391, 6.654174, 0.247325, 2.157663, 10.240961, 13.707625, 13.197640, 2.471612, 0.678372
10.142910, 4.898451, 1.538742, 0.525627, 6.646949, 0.239450, 2.154411, 10.242079, 13.708897, 13.213670, 2.479353, 0.684920
10.146521, 4.893402, 1.532814, 0.522940, 6.639961, 0.231391, 2.151273, 10.243280, 13.710390, 13.229448, 2.487161, 0.691450
10.149889, 4.888360, 1.526712, 0.520342, 6.633204, 0.223166, 2.148264, 10.244567, 13.712108, 13.244968, 2.495034, 0.697955
10.153008, 4.883328, 1.520433, 0.517843, 6.626668, 0.214792, 2.145399, 10.245945, 13.714054, 13.260225, 2.502967, 0.704424
10.155874, 4.878310, 1.513974, 0.515453, 6.620342, 0.206286, 2.142693, 10.247417, 13.716229, 13.275214, 2.510960, 0.710850
10.158483, 4.873309, 1.507331, 0.513180, 6.614218, 0.197665, 2.140157, 10.248986, 13.718635, 13.289932, 2.519011, 0.717224
10.160830, 4.868327, 1.500503, 0.511031, 6.608284, 0.188945, 2.137804, 10.250654, 13.721271, 13.304374, 2.527117, 0.723538
10.162913, 4.863365, 1.493487, 0.509012, 6.602528, 0.180143, 2.135642, 10.252426, 13.724138, 13.318538, 2.535277, 0.729786
10.164729, 4.858425, 1.486282, 0.507129, 6.596940, 0.171272, 2.133680, 10.254302, 13.727234, 13.332424, 2.543489, 0.735958
10.166276, 4.853507, 1.478887, 0.505387, 6.591507, 0.162350, 2.131926, 10.256287, 13.730556, 13.346029, 2.551751, 0.742050
10.167552, 4.848612, 1.471303, 0.503788, 6.586217, 0.153389, 2.130384, 10.258383, 13.734101, 13.359353, 2.560062, 0.748055
10.168557, 4.843739, 1.463529, 0.502336, 6.581059, 0.144403, 2.129058, 10.260591, 13.737866, 13.372397, 2.568420, 0.753966
10.169290, 4.838886, 1.455567, 0.501034, 6.576020, 0.135405, 2.127951, 10.262914, 13.741846, 13.385162, 2.576823, 0.759777
10.169753, 4.834053, 1.447419, 0.499882, 6.571089, 0.126408, 2.127065, 10.265354, 13.746035, 13.397647, 2.585268, 0.765484
10.169946, 4.829237, 1.439087, 0.498882, 6.566254, 0.117423, 2.126398, 10.267913, 13.750427, 13.409857, 2.593754, 0.771081
10.169872, 4.824437, 1.430575, 0.498034, 6.561504, 0.108462, 2.125949, 10.270593, 13.755016, 13.421792, 2.602277, 0.776563
10.169533, 4.819648, 1.421885, 0.497337, 6.556828, 0.099533, 2.125715, 10.273395, 13.759794, 13.433455, 2.610835, 0.781926
10.168933, 4.814869, 1.413024, 0.496793, 6.552216, 0.090648, 2.125692, 10.276321, 13.764754, 13.444850, 2.619425, 0.787164
10.168075, 4.810095, 1.403996, 0.496398, 6.547657, 0.081815, 2.125875, 10.279373, 13.769888, 13.455980, 2.628043, 0.792274
10.166966, 4.805324, 1.394808, 0.496154, 6.543141, 0.073043, 2.126256, 10.282551, 13.775185, 13.466848, 2.636685, 0.797252
10.165609, 4.800552, 1.385465, 0.496058, 6.538660, 0.064338, 2.126829, 10.285858, 13.780638, 13.477459, 2.645347, 0.802092
10.164010, 4.795775, 1.375976, 0.496109, 6.534203, 0.055709, 2.127584, 10.289295, 13.786236, 13.487816, 2.654024, 0.806791
10.162175, 4.790990, 1.366347, 0.496306, 6.529763, 0.047161, 2.128513, 10.292864, 13.791970, 13.497924, 2.662712, 0.811344
10.160111, 4.786193, 1.356587, 0.496647, 6.525331, 0.038701, 2.129604, 10.296566, 13.797830, 13.507789, 2.671404, 0.815748
10.157825, 4.781381, 1.346706, 0.497130, 6.520899, 0.030333, 2.130846, 10.300405, 13.803804, 13.517414, 2.680095, 0.819997
10.155322, 4.776550, 1.336712, 0.497755, 6.516460, 0.022063, 2.132229, 10.304382, 13.809881, 13.526804, 2.688777, 0.824088
10.152610, 4.771698, 1.326615, 0.498519, 6.512006, 0.013896, 2.133738, 10.308499, 13.816051, 13.535965, 2.697444, 0.828016
10.149697, 4.766824, 1.316426, 0.499421, 6.507531, 0.005835, 2.135362, 10.312761, 13.822302, 13.544902, 2.706088, 0.831776
10.146590, 4.761924, 1.306157, 0.500461, 6.503029, -0.002115, 2.137086, 10.317170, 13.828621, 13.553620, 2.714701, 0.835364
10.143295, 4.756998, 1.295817, 0.501635, 6.498494, -0.009952, 2.138897, 10.321730, 13.834998, 13.562123, 2.723273, 0.838774
10.139821, 4.752045, 1.285420, 0.502943, 6.493919, -0.017671, 2.140781, 10.326445, 13.841419, 13.570418, 2.731795, 0.842002
10.136174, 4.747066, 1.274977, 0.504384, 6.489300, -0.025270, 2.142722, 10.331321, 13.847872, 13.578508, 2.740257, 0.845042
10.132360, 4.742061, 1.264501, 0.505957, 6.484632, -0.032746, 2.144706, 10.336363, 13.854343, 13.586399, 2.748650, 0.847888
10.128388, 4.737031, 1.254006, 0.507659, 6.479909, -0.040097, 2.146717, 10.341576, 13.860821, 13.594096, 2.756961, 0.850534
10.124262, 4.731980, 1.243504, 0.509490, 6.475127, -0.047319, 2.148742, 10.346969, 13.867290, 13.601603, 2.765180, 0.852975
10.119989, 4.726909, 1.233011, 0.511449, 6.470283, -0.054412, 2.150763, 10.352548, 13.873739, 13.608927, 2.773294, 0.855205
10.115574, 4.721825, 1.222540, 0.513533, 6.465371, -0.061373, 2.152768, 10.358322, 13.880152, 13.616070, 2.781293, 0.857218
10.111024, 4.716731, 1.212106, 0.515743, 6.460389, -0.068200, 2.154739, 10.364299, 13.886515, 13.623038, 2.789165, 0.859006
10.106343, 4.711634, 1.201725, 0.518076, 6.455333, -0.074892, 2.156662, 10.370488, 13.892816, 13.629835, 2.796895, 0.860565
10.101536, 4.706540, 1.191411, 0.520531, 6.450200, -0.081447, 2.158522, 10.376899, 13.899039, 13.636465, 2.804473, 0.861888
10.096607, 4.701457, 1.181179, 0.523106, 6.444988, -0.087865, 2.160303, 10.383543, 13.905172, 13.642932, 2.811885, 0.862969
10.091560, 4.696393, 1.171045, 0.525801, 6.439693, -0.094143, 2.161992, 10.390428, 13.911198, 13.649240, 2.819119, 0.863802
10.086399, 4.691359, 1.161023, 0.528614, 6.434313, -0.100283, 2.163574, 10.397567, 13.917106, 13.655394, 2.826161, 0.864381
10.081126, 4.686363, 1.151129, 0.531542, 6.428847, -0.106282, 2.165034, 10.404970, 13.922881, 13.661396, 2.832999, 0.864702
10.075746, 4.681417, 1.141376, 0.534585, 6.423293, -0.112141, 2.166361, 10.412648, 13.928510, 13.667250, 2.839621, 0.864759
10.070260, 4.676532, 1.131780, 0.537740, 6.417649, -0.117859, 2.167540, 10.420613, 13.933980, 13.672961, 2.846013, 0.864548
10.064671, 4.671721, 1.122352, 0.541005, 6.411913, -0.123437, 2.168559, 10.428874, 13.939278, 13.678531, 2.852164, 0.864065
10.058982, 4.666995, 1.113108, 0.544379, 6.406086, -0.128875, 2.169406, 10.437441, 13.944393, 13.683963, 2.858061, 0.863307
10.053196, 4.662369, 1.104058, 0.547859, 6.400166, -0.134173, 2.170071, 10.446326, 13.949313, 13.689262, 2.863694, 0.862270
10.047315, 4.657856, 1.095214, 0.551443, 6.394153, -0.139331, 2.170543, 10.455536, 13.954027, 13.694429, 2.869052, 0.860952
10.041341, 4.653469, 1.086587, 0.555128, 6.388047, -0.144352, 2.170813, 10.465080, 13.958527, 13.699468, 2.874123, 0.859352
10.035277, 4.649223, 1.078186, 0.558913, 6.381848, -0.149234, 2.170872, 10.474965, 13.962802, 13.704382, 2.878899, 0.857468
10.029126, 4.645132, 1.070019, 0.562793, 6.375556, -0.153980, 2.170712, 10.485196, 13.966846, 13.709173, 2.883371, 0.855301
10.022892, 4.641210, 1.062092, 0.566767, 6.369173, -0.158591, 2.170326, 10.495776, 13.970652, 13.713844, 2.887531, 0.852851
10.016579, 4.637472, 1.054412, 0.570831, 6.362700, -0.163068, 2.169709, 10.506708, 13.974216, 13.718398, 2.891370, 0.850120
10.010190, 4.633931, 1.046982, 0.574983, 6.356139, -0.167411, 2.168854, 10.517992, 13.977532, 13.722836, 2.894884, 0.847109
10.003732, 4.630602, 1.039805, 0.579219, 6.349491, -0.171624, 2.167757, 10.529624, 13.980599, 13.727163, 2.898066, 0.843822
9.997210, 4.627499, 1.032881, 0.583535, 6.342759, -0.175706, 2.166415, 10.541599, 13.983416, 13.731379, 2.900912, 0.840262
9.990631, 4.624634, 1.026209, 0.587929, 6.335946, -0.179661, 2.164825, 10.553909, 13.985985, 13.735489, 2.903419, 0.836434
9.984003, 4.622021, 1.019787, 0.592397, 6.329056, -0.183488, 2.162984, 10.566543, 13.988307, 13.739493, 2.905585, 0.832344
9.977333, 4.619671, 1.013610, 0.596934, 6.322092, -0.187192, 2.160890, 10.579486, 13.990387, 13.743396, 2.907409, 0.827998
9.970631, 4.617596, 1.007671, 0.601537, 6.315059, -0.190772, 2.158542, 10.592721, 13.992231, 13.747200, 2.908892, 0.823402
9.963907, 4.615807, 1.001963, 0.606201, 6.307960, -0.194232, 2.155940, 10.606226, 13.993847, 13.750908, 2.910034, 0.818565
9.957171, 4.614314, 0.996475, 0.610923, 6.300803, -0.197572, 2.153081, 10.619977, 13.995245, 13.754523, 2.910838, 0.813495
9.950437, 4.613125, 0.991195, 0.615697, 6.293591, -0.200796, 2.149966, 10.633947, 13.996436, 13.758049, 2.911308, 0.808201
9.943715, 4.612248, 0.986110, 0.620520, 6.286332, -0.203904, 2.146593, 10.648104, 13.997433, 13.761487, 2.911449, 0.802694
9.937021, 4.611690, 0.981204, 0.625385, 6.279031, -0.206900, 2.142963, 10.662414, 13.998253, 13.764843, 2.911266, 0.796982
9.930368, 4.611457, 0.976462, 0.630288, 6.271697, -0.209785, 2.139074, 10.676839, 13.998910, 13.768118, 2.910767, 0.791078
9.923770, 4.611554, 0.971866, 0.635224, 6.264337, -0.212561, 2.134924, 10.691339, 13.999423, 13.771317, 2.909959, 0.784991
9.917243, 4.611985, 0.967397, 0.640188, 6.256959, -0.215231, 2.130514, 10.705869, 13.999812, 13.774443, 2.908852, 0.778735
9.910804, 4.612751, 0.963036, 0.645174, 6.249572, -0.217796, 2.125840, 10.720384, 14.000097, 13.777500, 2.907456, 0.772320
9.904467, 4.613854, 0.958761, 0.650177, 6.242184, -0.220258, 2.120902, 10.734835, 14.000301, 13.780490, 2.905780, 0.765759
9.898251, 4.615296, 0.954553, 0.655190, 6.234807, -0.222619, 2.115695, 10.749171, 14.000447, 13.783419, 2.903835, 0.759064
9.892171, 4.617074, 0.950389, 0.660208, 6.227449, -0.224880, 2.110219, 10.763340, 14.000559, 13.786288, 2.901635, 0.752249
9.886245, 4.619188, 0.946248, 0.665225, 6.220121, -0.227044, 2.104469, 10.777286, 14.000663, 13.789104, 2.899190, 0.745326
9.880488, 4.621635, 0.942107, 0.670235, 6.212835, -0.229112, 2.098443, 10.790954, 14.000786, 13.791869, 2.896515, 0.738309
9.874917, 4.624411, 0.937945, 0.675230, 6.205601, -0.231086, 2.092136, 10.804288, 14.000954, 13.794588, 2.893621, 0.731211
9.869547, 4.627512, 0.933740, 0.680206, 6.198432, -0.232965, 2.085546, 10.817230, 14.001196, 13.797266, 2.890524, 0.724045
