its, its_eq, delta_t [ps], a_0 [Å], -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.189361, 0.436298, 0.663728, 1.242836, 1.454545, 3.019283, 3.119507, 3.181691, 3.488750, 3.826612, 2.994006, 2.617403, 3.018467, 2.473539, 1.893223, 1.281646, 1.456399, 0.872290, 0.906707, 0.625811, 0.455758, 0.221370, 0.358559, 0.278882, 0.254290, 0.313398, 0.256878, 0.297017, 0.289304, 0.459922, 0.636269, 0.648565, 0.618803, 0.737871, 0.772465, 0.792420, 0.574093, 0.524175, 0.690776, 0.465572, 0.523378, 0.522874, 0.565787, 0.606709, 0.822797, 0.795100, 1.037818, 1.221394, 1.435457, 1.678025, 1.644130, 1.800281, 2.108741, 1.652189, 1.798239, 1.713747, 1.803519, 1.417197, 1.225711, 1.218438, 1.044681, 0.914201, 0.824744, 0.896038, 0.816808, 0.788643, 0.829310, 0.875137, 0.801083, 0.819781, 0.748886, 0.817535, 0.761061, 0.760659, 0.843313, 0.969946, 0.873934, 0.978888, 0.957904, 0.992278, 1.084839, 1.121292, 1.208836, 1.123523, 1.203078, 1.040108, 1.024700, 0.800910, 0.808351, 0.773068, 0.771237, 0.691526, 0.663659, 0.614252, 0.614440, 0.679481, 0.717059, 0.850369, 0.726683, 0.929874, 1.167959, 1.228150, 1.491247, 1.463860, 1.609509, 1.512960, 1.560643, 1.732294, 1.433680, 1.379606, 1.277113, 1.163060, 1.003307, 1.011423, 0.847136, 0.943490, 0.724565
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.189361, 0.472656, 0.593862, 1.175656, 1.616162, 3.019283, 3.059517, 3.210616, 3.405020, 3.691872, 3.332459, 2.642570, 2.775042, 2.426424, 1.961652, 1.347938, 1.456399, 0.913828, 0.725365, 0.801820, 0.360808, 0.258265, 0.358559, 0.261452, 0.254290, 0.313398, 0.272933, 0.281384, 0.319757, 0.489594, 0.650730, 0.563969, 0.646305, 0.764703, 0.759373, 0.792420, 0.536653, 0.524175, 0.666956, 0.523768, 0.523378, 0.489499, 0.522265, 0.659929, 0.822797, 0.825680, 1.047797, 1.240936, 1.454596, 1.593655, 1.634945, 1.890295, 2.002863, 1.712740, 1.798239, 1.713747, 1.787197, 1.409190, 1.264996, 1.241573, 1.021971, 0.877038, 0.868536, 0.860197, 0.788642, 0.788643, 0.842905, 0.901859, 0.781384, 0.819781, 0.742540, 0.842498, 0.767198, 0.718400, 0.855191, 0.981632, 0.845186, 1.018496, 0.946766, 0.970349, 1.128017, 1.078779, 1.240234, 1.128676, 1.223383, 1.025106, 0.990215, 0.825180, 0.822701, 0.749499, 0.775883, 0.677787, 0.672688, 0.614252, 0.618828, 0.692464, 0.687182, 0.825110, 0.755750, 0.954452, 1.155835, 1.204225, 1.491247, 1.471626, 1.613341, 1.535654, 1.590512, 1.691751, 1.419125, 1.340086, 1.358706, 1.159557, 0.989468, 0.967002, 0.914637, 0.893482, 0.747620
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.151489, 0.399940, 0.628795, 1.175656, 1.745454, 2.770270, 3.419460, 3.181691, 3.432930, 3.637976, 3.280389, 2.692905, 2.604645, 2.473539, 1.870413, 1.546814, 1.349311, 0.955366, 0.705216, 0.782264, 0.398788, 0.239817, 0.376487, 0.244021, 0.271243, 0.247419, 0.353207, 0.281384, 0.319757, 0.489594, 0.578427, 0.634465, 0.605052, 0.697624, 0.798651, 0.779639, 0.599054, 0.487604, 0.690776, 0.523768, 0.534756, 0.456124, 0.511384, 0.723793, 0.833212, 0.795100, 1.087713, 1.172538, 1.445027, 1.640527, 1.680870, 1.791280, 2.046979, 1.712740, 1.806721, 1.730385, 1.762715, 1.369156, 1.288568, 1.226150, 1.105242, 0.802713, 0.883133, 0.867365, 0.788642, 0.802479, 0.863298, 0.868457, 0.801083, 0.787506, 0.748886, 0.879943, 0.699685, 0.712363, 0.890824, 0.964103, 0.896932, 0.995863, 0.924489, 0.959385, 1.149606, 1.153178, 1.146039, 1.185368, 1.203078, 1.050109, 0.906466, 0.883428, 0.817918, 0.707074, 0.775883, 0.719004, 0.659144, 0.632057, 0.579329, 0.705448, 0.721328, 0.774593, 0.780665, 0.983127, 1.159876, 1.276000, 1.404684, 1.456094, 1.613341, 1.565913, 1.605446, 1.643837, 1.386376, 1.393977, 1.369349, 1.110512, 1.013686, 0.994338, 0.891012, 0.873478, 0.754207
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.254507, 0.803461, 1.007705, 1.907071, 2.583510, 3.569436, 3.037069, 3.656210, 3.503236, 3.150215, 2.894244, 2.555960, 2.402866, 2.052892, 1.657300, 1.177970, 0.913828, 0.826111, 0.664924, 0.379798, 0.258265, 0.394415, 0.244021, 0.237338, 0.247419, 0.369262, 0.297017, 0.319757, 0.489594, 0.563966, 0.606267, 0.673807, 0.643961, 0.837929, 0.728515, 0.624015, 0.536365, 0.678866, 0.465572, 0.614400, 0.433874, 0.500504, 0.734437, 0.708230, 0.876648, 1.067755, 1.270250, 1.339760, 1.687399, 1.726796, 1.746273, 1.994040, 1.816543, 1.713416, 1.805257, 1.697429, 1.369156, 1.304282, 1.187592, 1.120382, 0.906768, 0.824744, 0.860197, 0.774559, 0.802479, 0.863298, 0.868457, 0.847046, 0.755231, 0.780619, 0.830017, 0.724235, 0.706326, 0.855191, 1.010847, 0.902682, 0.978888, 0.902212, 1.036135, 1.041661, 1.179748, 1.166972, 1.221444, 1.162468, 1.075112, 0.837495, 0.941676, 0.822701, 0.721216, 0.761945, 0.732743, 0.654629, 0.623154, 0.596884, 0.640529, 0.742669, 0.770383, 0.788970, 0.970838, 1.176042, 1.283975, 1.436161, 1.417265, 1.582684, 1.592390, 1.639049, 1.595922, 1.455513, 1.372421, 1.333873, 1.128028, 0.999847, 1.025090, 0.877512, 0.866811, 0.737739
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.254507, 0.768528, 1.007705, 1.907071, 2.645764, 3.419460, 3.123842, 3.712030, 3.233757, 3.332459, 2.894244, 2.677672, 2.285079, 2.007272, 1.878274, 1.070882, 0.913828, 0.886558, 0.567141, 0.417778, 0.258265, 0.394415, 0.209161, 0.237338, 0.230925, 0.369262, 0.312649, 0.334984, 0.534103, 0.520584, 0.648565, 0.632554, 0.630545, 0.877206, 0.664610, 0.636495, 0.597315, 0.655046, 0.477211, 0.603022, 0.400499, 0.554906, 0.638641, 0.718645, 0.948004, 1.007881, 1.299563, 1.378039, 1.668650, 1.726796, 1.764276, 1.914631, 1.851143, 1.730381, 1.830215, 1.721912, 1.321116, 1.351425, 1.179880, 1.037111, 1.018256, 0.766355, 0.860197, 0.774559, 0.747136, 0.897286, 0.868457, 0.873311, 0.774596, 0.729847, 0.842498, 0.724235, 0.742548, 0.783925, 1.063434, 0.896932, 0.944938, 0.913350, 1.041618, 0.993087, 1.222262, 1.146039, 1.303905, 1.126934, 1.070111, 0.862128, 0.912552, 0.860966, 0.683505, 0.752653, 0.732743, 0.668174, 0.587546, 0.610051, 0.722760, 0.618890, 0.812481, 0.797275, 1.003609, 1.151794, 1.295937, 1.381075, 1.459977, 1.552027, 1.618867, 1.672651, 1.500093, 1.528289, 1.386792, 1.277113, 1.215608, 0.930653, 1.052426, 0.901137, 0.823470, 0.734446
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.113617, 0.254507, 0.733595, 0.974115, 1.842424, 2.739144, 3.509446, 3.037069, 3.712030, 3.287652, 3.254355, 2.994913, 2.580303, 2.355751, 2.052892, 1.745690, 1.156552, 0.996903, 0.745515, 0.606254, 0.417778, 0.258265, 0.376487, 0.226591, 0.237338, 0.263914, 0.288988, 0.359547, 0.395890, 0.489594, 0.520584, 0.662664, 0.577549, 0.684208, 0.851021, 0.651829, 0.648975, 0.597315, 0.571676, 0.593604, 0.568889, 0.355999, 0.620189, 0.606709, 0.718645, 0.927616, 1.067755, 1.289792, 1.368469, 1.631153, 1.791091, 1.701266, 1.799930, 1.989547, 1.823686, 1.747023, 1.713751, 1.329122, 1.359282, 1.149033, 0.999260, 1.085149, 0.744460, 0.824355, 0.788642, 0.774808, 0.951667, 0.821694, 0.847046, 0.774596, 0.710807, 0.904906, 0.730373, 0.700289, 0.789864, 1.051748, 0.931430, 0.882696, 0.996889, 0.981313, 0.987689, 1.254147, 1.156505, 1.288443, 1.126934, 1.045109, 0.931098, 0.864012, 0.856183, 0.697647, 0.743361, 0.714424, 0.677203, 0.596448, 0.618828, 0.727087, 0.610354, 0.795642, 0.838800, 0.942163, 1.147752, 1.355750, 1.396814, 1.425031, 1.567355, 1.592390, 1.642782, 1.562751, 1.477346, 1.447868, 1.223900, 1.229621, 0.975629, 1.018257, 0.918012, 0.800133, 0.747620
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.075744, 0.254507, 0.698662, 1.108476, 1.810101, 2.708017, 3.359469, 3.239540, 3.879490, 2.856485, 3.514703, 2.818742, 2.653330, 2.426424, 2.052892, 1.679398, 1.199388, 1.017672, 0.725365, 0.606254, 0.417778, 0.276712, 0.340631, 0.244021, 0.271243, 0.247419, 0.256878, 0.359547, 0.426343, 0.474758, 0.520584, 0.662664, 0.591300, 0.684208, 0.759373, 0.664610, 0.661455, 0.658266, 0.524037, 0.640161, 0.568889, 0.333749, 0.620189, 0.617353, 0.666570, 1.019359, 1.007881, 1.319105, 1.406748, 1.584280, 1.671685, 1.791280, 1.799930, 2.058748, 1.755828, 1.780300, 1.656626, 1.401183, 1.343567, 1.133610, 1.037111, 1.047986, 0.729862, 0.853028, 0.781600, 0.788643, 0.938072, 0.821694, 0.801083, 0.813326, 0.755233, 0.861221, 0.742648, 0.700289, 0.789864, 1.028376, 0.948678, 0.894013, 0.963473, 1.008724, 1.009278, 1.201005, 1.208836, 1.231752, 1.187849, 1.040108, 0.906466, 0.859158, 0.846617, 0.721216, 0.729423, 0.714424, 0.699776, 0.538583, 0.667106, 0.748727, 0.571940, 0.795642, 0.793122, 0.979031, 1.159876, 1.359737, 1.400749, 1.440563, 1.502208, 1.664255, 1.597979, 1.577493, 1.488262, 1.433497, 1.227447, 1.215608, 1.024065, 1.001172, 0.887637, 0.806801, 0.714685
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.075744, 0.290865, 0.593862, 1.209246, 1.777778, 2.521257, 3.599431, 3.297389, 3.600390, 3.152913, 3.358494, 2.843909, 2.653330, 2.473539, 1.984462, 1.657300, 1.220805, 1.100747, 0.685067, 0.606254, 0.322828, 0.332055, 0.376487, 0.209161, 0.254290, 0.296903, 0.240823, 0.312649, 0.456796, 0.563775, 0.462741, 0.620366, 0.632554, 0.724456, 0.680817, 0.664610, 0.686416, 0.670456, 0.524037, 0.675079, 0.489244, 0.367124, 0.620189, 0.606709, 0.718645, 0.988778, 1.027839, 1.260478, 1.387608, 1.678025, 1.644130, 1.719269, 1.879338, 1.989547, 1.789757, 1.821896, 1.591340, 1.473244, 1.280710, 1.149033, 1.059821, 0.966229, 0.824744, 0.838692, 0.760476, 0.795561, 0.972060, 0.781611, 0.820781, 0.819781, 0.748886, 0.836258, 0.767198, 0.676142, 0.783925, 1.010847, 1.040671, 0.809138, 1.008027, 0.992278, 1.041661, 1.126607, 1.266400, 1.257521, 1.121858, 1.010105, 0.955730, 0.844596, 0.904014, 0.697647, 0.715485, 0.719004, 0.677203, 0.565290, 0.653939, 0.766039, 0.571940, 0.791432, 0.784817, 0.995416, 1.127545, 1.359737, 1.412553, 1.432797, 1.509873, 1.751251, 1.500906, 1.618037, 1.448236, 1.444275, 1.202615, 1.236627, 1.075960, 0.956751, 0.887637, 0.800133, 0.711391
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.075744, 0.363581, 0.593862, 1.108476, 1.939394, 2.583510, 3.569436, 3.268465, 3.488750, 3.125965, 3.202285, 2.919411, 2.799385, 2.355751, 2.121322, 1.546814, 1.285058, 1.142285, 0.685067, 0.547585, 0.284848, 0.387397, 0.340631, 0.226591, 0.237338, 0.247419, 0.288988, 0.328282, 0.502475, 0.504430, 0.520584, 0.549870, 0.701310, 0.737871, 0.628446, 0.690172, 0.711377, 0.609505, 0.595496, 0.581964, 0.523378, 0.367124, 0.620189, 0.596065, 0.739476, 0.958197, 1.057776, 1.299563, 1.406748, 1.631153, 1.533909, 1.872292, 1.852869, 1.928995, 1.789757, 1.788619, 1.607661, 1.609359, 1.202139, 1.164457, 0.999260, 0.936499, 0.926925, 0.781345, 0.781600, 0.781725, 0.931275, 0.841735, 0.840480, 0.832691, 0.710807, 0.848739, 0.699685, 0.748585, 0.777986, 0.964103, 1.103916, 0.792163, 1.019165, 0.953902, 1.052456, 1.078779, 1.323963, 1.267828, 1.106629, 1.050109, 0.916318, 0.859158, 0.880099, 0.697647, 0.734069, 0.719004, 0.636571, 0.609801, 0.596884, 0.792006, 0.601818, 0.774593, 0.764055, 0.987223, 1.159876, 1.367712, 1.385010, 1.459977, 1.567355, 1.702079, 1.418767, 1.717551, 1.386376, 1.426312, 1.259375, 1.198092, 1.103637, 0.946500, 0.911262, 0.763460, 0.717978
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.037872, 0.399940, 0.454130, 1.142066, 2.165656, 2.583510, 3.299479, 3.557709, 3.405020, 2.991225, 3.358494, 2.818742, 2.799385, 2.402866, 2.258181, 1.414230, 1.263641, 1.183823, 0.604471, 0.547585, 0.322828, 0.387397, 0.304776, 0.278882, 0.237338, 0.230925, 0.321097, 0.375179, 0.472022, 0.489594, 0.491663, 0.578068, 0.673807, 0.697624, 0.667724, 0.664610, 0.773778, 0.621695, 0.547856, 0.605243, 0.455111, 0.378249, 0.652831, 0.553489, 0.718645, 0.948004, 1.197482, 1.211623, 1.406748, 1.584280, 1.598204, 1.953305, 1.746990, 1.972246, 1.781274, 1.796938, 1.575019, 1.625372, 1.209996, 1.195303, 0.984120, 0.899336, 0.934224, 0.767009, 0.802725, 0.781725, 0.890489, 0.935261, 0.801083, 0.768141, 0.767926, 0.867461, 0.736510, 0.676142, 0.849252, 0.934887, 1.011923, 0.848746, 1.002458, 0.926491, 1.111825, 1.105350, 1.297798, 1.236906, 1.162468, 1.010105, 0.921245, 0.873720, 0.837050, 0.777782, 0.692255, 0.700685, 0.632056, 0.600899, 0.662717, 0.740071, 0.584745, 0.783013, 0.797275, 0.946260, 1.196249, 1.343787, 1.432226, 1.459977, 1.559691, 1.615084, 1.482238, 1.699123, 1.400931, 1.404755, 1.305493, 1.163060, 1.148613, 0.936249, 0.867386, 0.780130, 0.741033
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.037872, 0.472656, 0.454130, 1.007705, 2.133333, 2.521257, 3.329474, 3.586634, 3.349200, 3.260704, 3.228320, 2.692905, 2.848070, 2.449981, 2.235371, 1.502619, 1.242223, 1.163054, 0.644769, 0.488915, 0.322828, 0.368950, 0.304776, 0.313742, 0.271243, 0.181441, 0.305042, 0.406444, 0.532928, 0.445086, 0.477202, 0.592168, 0.632554, 0.711040, 0.680817, 0.626267, 0.798739, 0.633885, 0.571676, 0.558686, 0.455111, 0.400499, 0.641950, 0.574777, 0.708230, 0.856261, 1.277314, 1.192080, 1.435457, 1.565531, 1.616575, 1.980309, 1.799930, 1.894394, 1.883062, 1.763662, 1.493411, 1.617366, 1.241425, 1.149033, 1.021971, 0.899336, 0.970717, 0.738335, 0.753435, 0.857823, 0.856501, 0.928581, 0.814215, 0.755231, 0.774272, 0.848739, 0.724235, 0.718400, 0.867068, 0.893986, 0.988925, 0.860063, 1.013596, 0.981313, 1.068648, 1.089407, 1.318730, 1.257521, 1.137087, 1.000104, 0.945877, 0.883428, 0.798785, 0.806065, 0.678317, 0.714424, 0.613997, 0.654312, 0.636384, 0.731415, 0.589013, 0.770383, 0.801427, 0.913489, 1.224538, 1.343787, 1.365337, 1.522104, 1.559691, 1.615084, 1.508373, 1.677008, 1.462791, 1.322123, 1.305493, 1.177073, 1.169371, 0.932832, 0.840386, 0.816802, 0.721272
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.037872, 0.472656, 0.419197, 1.108476, 2.036364, 2.427877, 3.449455, 3.528785, 3.432930, 3.125965, 3.254355, 2.818742, 2.872412, 2.449981, 2.121322, 1.613106, 1.220805, 1.100747, 0.664918, 0.488915, 0.341818, 0.350502, 0.304776, 0.313742, 0.237338, 0.230925, 0.272933, 0.390812, 0.517702, 0.474758, 0.535045, 0.549870, 0.646305, 0.630545, 0.759373, 0.613486, 0.786258, 0.633885, 0.583586, 0.570325, 0.432356, 0.422749, 0.598428, 0.638641, 0.687400, 0.897036, 1.207461, 1.162767, 1.473736, 1.640527, 1.598204, 1.971308, 1.826399, 1.825193, 1.857615, 1.788619, 1.558697, 1.553312, 1.249282, 1.110475, 1.006830, 0.921633, 0.948821, 0.795682, 0.746393, 0.837069, 0.870096, 0.988705, 0.755119, 0.755231, 0.767926, 0.873702, 0.711960, 0.700289, 0.908640, 0.929044, 0.873934, 0.956254, 0.952335, 1.019689, 1.063250, 1.089407, 1.250700, 1.314212, 1.147239, 1.020106, 0.955730, 0.839742, 0.779653, 0.806065, 0.701547, 0.719004, 0.623027, 0.636508, 0.671495, 0.683808, 0.631695, 0.745125, 0.830495, 0.880718, 1.248787, 1.319862, 1.388945, 1.506572, 1.563523, 1.535654, 1.583045, 1.677008, 1.455513, 1.347272, 1.280660, 1.173570, 1.131315, 1.008006, 0.810011, 0.803467, 0.741033
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039483, 0.075744, 0.472656, 0.419197, 1.007705, 2.004040, 2.676890, 3.539441, 3.065993, 3.544570, 3.233757, 3.254355, 2.718072, 2.994125, 2.449981, 2.144132, 1.613106, 1.199388, 1.163054, 0.604471, 0.449802, 0.379798, 0.332055, 0.268920, 0.331172, 0.254290, 0.230925, 0.224768, 0.422077, 0.502475, 0.504430, 0.535045, 0.592168, 0.632554, 0.603713, 0.720095, 0.677391, 0.748817, 0.694836, 0.619316, 0.430654, 0.489244, 0.411624, 0.576667, 0.649285, 0.676985, 0.937810, 1.177524, 1.143225, 1.588572, 1.631153, 1.570649, 1.917300, 1.861692, 1.885744, 1.721899, 1.838534, 1.575019, 1.505271, 1.312139, 1.087340, 0.991690, 0.936499, 0.897731, 0.824355, 0.746393, 0.850905, 0.870096, 0.961983, 0.768251, 0.800416, 0.748886, 0.836258, 0.754923, 0.688216, 0.938334, 0.853085, 0.902682, 0.978888, 0.879935, 1.085475, 1.063250, 1.110664, 1.245467, 1.350289, 1.076171, 1.050109, 0.950804, 0.864012, 0.736604, 0.787209, 0.761945, 0.677787, 0.609483, 0.658763, 0.675884, 0.688136, 0.623159, 0.724076, 0.851257, 0.884814, 1.200290, 1.375687, 1.428292, 1.487158, 1.525201, 1.562131, 1.597979, 1.566436, 1.531928, 1.386792, 1.255828, 1.205099, 1.103637, 1.014840, 0.776260, 0.776796, 0.783848
