E_T_avg, N_sprinters, N_survived/N_sprinters (%), E_T
-2.910544, 1006, 100.700701, -2.913535
-2.910544, 1000, 99.403579, -2.910544
-2.910544, 999, 99.900000, -2.910044
-2.910544, 995, 99.599600, -2.908038
-2.910544, 994, 99.899497, -2.907535
-2.910544, 990, 99.597586, -2.905519
-2.910544, 987, 99.696970, -2.904001
-2.910544, 989, 100.202634, -2.905013
-2.910544, 996, 100.707786, -2.908540
-2.910544, 1002, 100.602410, -2.911543
-2.910544, 1005, 100.299401, -2.913037
-2.910544, 1013, 100.796020, -2.917002
-2.910544, 1013, 100.000000, -2.917002
-2.910544, 1010, 99.703850, -2.915519
-2.910544, 1017, 100.693069, -2.918973
-2.910545, 1014, 99.705015, -2.917496
-2.910545, 1004, 99.013807, -2.912541
-2.910545, 1001, 99.701195, -2.911044
-2.910545, 1002, 100.099900, -2.911544
-2.910545, 998, 99.600798, -2.909544
-2.910545, 1000, 100.200401, -2.910545
-2.910545, 1019, 101.900000, -2.919955
-2.910545, 1021, 100.196271, -2.920936
-2.910545, 1017, 99.608227, -2.918974
-2.910545, 1016, 99.901672, -2.918482
-2.910546, 1020, 100.393701, -2.920447
-2.910546, 1015, 99.509804, -2.917990
-2.910546, 1007, 99.211823, -2.914034
-2.910546, 1009, 100.198610, -2.915026
-2.910546, 1012, 100.297324, -2.916510
-2.910546, 1010, 99.802372, -2.915521
-2.910546, 1004, 99.405941, -2.912542
-2.910546, 1007, 100.298805, -2.914034
-2.910547, 1013, 100.595829, -2.917005
-2.910547, 1011, 99.802567, -2.916017
-2.910547, 1007, 99.604352, -2.914035
-2.910547, 1006, 99.900695, -2.913538
-2.910547, 998, 99.204771, -2.909546
-2.910547, 995, 99.699399, -2.908041
-2.910547, 993, 99.798995, -2.907034
-2.910547, 997, 100.402820, -2.909044
-2.910547, 998, 100.100301, -2.909546
-2.910547, 1004, 100.601202, -2.912543
-2.910547, 1003, 99.900398, -2.912044
-2.910547, 999, 99.601196, -2.910046
-2.910547, 996, 99.699700, -2.908543
-2.910547, 997, 100.100402, -2.909044
-2.910547, 998, 100.100301, -2.909546
-2.910547, 996, 99.799599, -2.908543
-2.910546, 992, 99.598394, -2.906530
-2.910546, 985, 99.294355, -2.902990
-2.910546, 981, 99.593909, -2.900955
-2.910546, 976, 99.490316, -2.898400
-2.910546, 984, 100.819672, -2.902481
-2.910545, 984, 100.000000, -2.902481
-2.910545, 987, 100.304878, -2.904003
-2.910545, 985, 99.797366, -2.902988
-2.910545, 992, 100.710660, -2.906529
-2.910545, 984, 99.193548, -2.902480
-2.910545, 983, 99.898374, -2.901972
-2.910544, 989, 100.610376, -2.905014
-2.910544, 983, 99.393327, -2.901971
-2.910544, 980, 99.694812, -2.900443
-2.910544, 984, 100.408163, -2.902479
-2.910544, 988, 100.406504, -2.904507
-2.910543, 988, 100.000000, -2.904507
-2.910543, 997, 100.910931, -2.909041
-2.910543, 993, 99.598796, -2.907031
-2.910543, 985, 99.194361, -2.902987
-2.910543, 984, 99.898477, -2.902478
-2.910543, 988, 100.406504, -2.904507
-2.910543, 1001, 101.315789, -2.911043
-2.910543, 1008, 100.699301, -2.914527
-2.910543, 1006, 99.801587, -2.913534
-2.910543, 1008, 100.198807, -2.914527
-2.910543, 1011, 100.297619, -2.916013
-2.910543, 1018, 100.692384, -2.919463
-2.910544, 1027, 100.884086, -2.923864
-2.910544, 1029, 100.194742, -2.924838
-2.910544, 1024, 99.514091, -2.922402
-2.910545, 1018, 99.414062, -2.919464
-2.910545, 1016, 99.803536, -2.918481
-2.910545, 1015, 99.901575, -2.917989
-2.910545, 1013, 99.802956, -2.917003
-2.910545, 1017, 100.394867, -2.918974
-2.910546, 1018, 100.098328, -2.919465
-2.910546, 1012, 99.410609, -2.916510
-2.910546, 1009, 99.703557, -2.915026
-2.910546, 1009, 100.000000, -2.915026
-2.910546, 1011, 100.198216, -2.916016
-2.910546, 1010, 99.901088, -2.915521
-2.910546, 1011, 100.099010, -2.916016
-2.910546, 1001, 99.010880, -2.911046
-2.910546, 1002, 100.099900, -2.911545
-2.910546, 999, 99.700599, -2.910046
-2.910546, 989, 98.998999, -2.905016
-2.910546, 986, 99.696663, -2.903497
-2.910546, 974, 98.782961, -2.897374
-2.910545, 970, 99.589322, -2.895316
-2.910545, 976, 100.618557, -2.898399
-2.910545, 978, 100.204918, -2.899422
-2.910545, 986, 100.817996, -2.903495
-2.910544, 979, 99.290061, -2.899933
-2.910544, 982, 100.306435, -2.901462
-2.910544, 979, 99.694501, -2.899932
-2.910544, 979, 100.000000, -2.899932
-2.910543, 981, 100.204290, -2.900952
-2.910543, 981, 100.000000, -2.900952
-2.910543, 979, 99.796126, -2.899931
-2.910543, 981, 100.204290, -2.900952
-2.910542, 976, 99.490316, -2.898396
-2.910542, 981, 100.512295, -2.900951
-2.910542, 986, 100.509684, -2.903493
-2.910542, 989, 100.304260, -2.905012
-2.910542, 1001, 101.213347, -2.911042
-2.910542, 995, 99.400599, -2.908036
-2.910542, 991, 99.597990, -2.906021
-2.910542, 999, 100.807265, -2.910041
-2.910542, 1015, 101.601602, -2.917986
-2.910542, 1008, 99.310345, -2.914526
-2.910542, 1010, 100.198413, -2.915517
-2.910542, 1017, 100.693069, -2.918971
-2.910542, 1016, 99.901672, -2.918479
-2.910543, 1005, 98.917323, -2.913036
-2.910543, 1002, 99.701493, -2.911542
-2.910543, 1000, 99.800399, -2.910543
-2.910543, 1001, 100.100000, -2.911042
-2.910543, 1001, 100.000000, -2.911042
-2.910543, 1001, 100.000000, -2.911042
-2.910543, 997, 99.600400, -2.909040
-2.910543, 1003, 100.601805, -2.912040
-2.910543, 1003, 100.000000, -2.912040
-2.910543, 1009, 100.598205, -2.915023
-2.910543, 1010, 100.099108, -2.915518
-2.910543, 1006, 99.603960, -2.913534
-2.910543, 1010, 100.397614, -2.915518
-2.910543, 1014, 100.396040, -2.917495
-2.910543, 1014, 100.000000, -2.917495
-2.910544, 1010, 99.605523, -2.915519
-2.910544, 1005, 99.504950, -2.913037
-2.910544, 1008, 100.298507, -2.914528
-2.910544, 1001, 99.305556, -2.911043
-2.910544, 1004, 100.299700, -2.912540
-2.910544, 1012, 100.796813, -2.916508
-2.910544, 1005, 99.308300, -2.913038
-2.910544, 1009, 100.398010, -2.915024
-2.910544, 1011, 100.198216, -2.916014
-2.910544, 1015, 100.395648, -2.917988
-2.910545, 1019, 100.394089, -2.919955
-2.910545, 1018, 99.901865, -2.919465
-2.910545, 1017, 99.901768, -2.918973
-2.910545, 1027, 100.983284, -2.923866
-2.910546, 1025, 99.805258, -2.922892
-2.910546, 1031, 100.585366, -2.925810
-2.910546, 1030, 99.903007, -2.925325
-2.910547, 1028, 99.805825, -2.924354
-2.910547, 1023, 99.513619, -2.921916
-2.910547, 1021, 99.804497, -2.920938
-2.910547, 1021, 100.000000, -2.920938
-2.910548, 1018, 99.706170, -2.919467
-2.910548, 1021, 100.294695, -2.920939
-2.910548, 1019, 99.804114, -2.919959
-2.910548, 1018, 99.901865, -2.919468
-2.910549, 1015, 99.705305, -2.917993
-2.910549, 1016, 100.098522, -2.918485
-2.910549, 1014, 99.803150, -2.917500
-2.910549, 1009, 99.506903, -2.915029
-2.910549, 996, 98.711596, -2.908545
-2.910549, 1004, 100.803213, -2.912545
-2.910549, 1002, 99.800797, -2.911548
-2.910549, 992, 99.001996, -2.906533
-2.910549, 996, 100.403226, -2.908545
-2.910549, 995, 99.899598, -2.908043
-2.910549, 997, 100.201005, -2.909047
-2.910549, 994, 99.699097, -2.907540
-2.910549, 998, 100.402414, -2.909548
-2.910549, 991, 99.298597, -2.906028
-2.910548, 993, 100.201816, -2.907036
-2.910548, 989, 99.597180, -2.905018
-2.910548, 986, 99.696663, -2.903499
-2.910548, 995, 100.912779, -2.908042
-2.910548, 1004, 100.904523, -2.912544
-2.910548, 994, 99.003984, -2.907539
-2.910548, 1007, 101.307847, -2.914036
-2.910548, 1009, 100.198610, -2.915028
-2.910548, 1017, 100.792864, -2.918977
-2.910549, 1013, 99.606686, -2.917007
-2.910549, 1016, 100.296150, -2.918485
-2.910549, 1024, 100.787402, -2.922407
-2.910549, 1031, 100.683594, -2.925814
-2.910550, 1036, 100.484966, -2.928233
-2.910550, 1041, 100.482625, -2.930641
-2.910551, 1041, 100.000000, -2.930641
-2.910551, 1044, 100.288184, -2.932081
-2.910552, 1046, 100.191571, -2.933038
-2.910553, 1054, 100.764818, -2.936848
-2.910553, 1066, 101.138520, -2.942509
-2.910554, 1063, 99.718574, -2.941101
-2.910555, 1055, 99.247413, -2.937324
-2.910555, 1053, 99.810427, -2.936376
-2.910556, 1047, 99.430199, -2.933520
-2.910556, 1051, 100.382044, -2.935427
-2.910557, 1037, 98.667935, -2.928722
-2.910557, 1034, 99.710704, -2.927274
-2.910558, 1028, 99.419729, -2.924365
-2.910558, 1027, 99.902724, -2.923879
-2.910558, 1029, 100.194742, -2.924852
-2.910559, 1027, 99.805637, -2.923879
-2.910559, 1031, 100.389484, -2.925823
-2.910559, 1034, 100.290980, -2.927276
-2.910560, 1034, 100.000000, -2.927277
-2.910560, 1035, 100.096712, -2.927760
-2.910561, 1033, 99.806763, -2.926794
-2.910561, 1031, 99.806389, -2.925825
-2.910561, 1028, 99.709020, -2.924369
-2.910562, 1031, 100.291829, -2.925826
-2.910562, 1028, 99.709020, -2.924369
-2.910562, 1027, 99.902724, -2.923883
-2.910562, 1016, 98.928919, -2.918499
-2.910563, 1020, 100.393701, -2.920464
-2.910563, 1017, 99.705882, -2.918991
-2.910563, 1024, 100.688299, -2.922421
-2.910564, 1033, 100.878906, -2.926797
-2.910564, 1024, 99.128751, -2.922422
-2.910564, 1018, 99.414062, -2.919484
-2.910564, 1023, 100.491159, -2.921934
-2.910565, 1024, 100.097752, -2.922423
-2.910565, 1022, 99.804688, -2.921445
-2.910565, 1018, 99.608611, -2.919485
-2.910565, 1018, 100.000000, -2.919485
-2.910565, 1011, 99.312377, -2.916035
-2.910566, 1022, 101.088032, -2.921446
-2.910566, 1015, 99.315068, -2.918010
-2.910566, 1024, 100.886700, -2.922424
-2.910566, 1019, 99.511719, -2.919977
-2.910567, 1024, 100.490677, -2.922425
-2.910567, 1012, 98.828125, -2.916531
-2.910567, 1008, 99.604743, -2.914551
-2.910567, 1008, 100.000000, -2.914551
-2.910567, 1013, 100.496032, -2.917025
-2.910567, 1011, 99.802567, -2.916037
-2.910567, 1017, 100.593472, -2.918996
-2.910568, 1022, 100.491642, -2.921448
-2.910568, 1011, 98.923679, -2.916038
-2.910568, 1011, 100.000000, -2.916038
-2.910568, 1019, 100.791296, -2.919979
-2.910568, 1010, 99.116781, -2.915543
-2.910569, 1014, 100.396040, -2.917520
-2.910569, 1007, 99.309665, -2.914056
-2.910569, 1007, 100.000000, -2.914056
-2.910569, 1001, 99.404171, -2.911068
-2.910569, 1002, 100.099900, -2.911568
-2.910569, 1006, 100.399202, -2.913560
-2.910569, 1010, 100.397614, -2.915544
-2.910569, 1017, 100.693069, -2.918997
-2.910569, 1016, 99.901672, -2.918506
-2.910569, 1012, 99.606299, -2.916534
-2.910570, 1007, 99.505929, -2.914057
-2.910570, 1015, 100.794439, -2.918014
-2.910570, 1020, 100.492611, -2.920471
-2.910570, 1013, 99.313725, -2.917028
-2.910570, 1007, 99.407700, -2.914058
-2.910570, 998, 99.106256, -2.909569
-2.910570, 1000, 100.200401, -2.910570
-2.910570, 999, 99.900000, -2.910070
-2.910570, 992, 99.299299, -2.906554
-2.910570, 985, 99.294355, -2.903013
-2.910570, 995, 101.015228, -2.908064
-2.910570, 996, 100.100503, -2.908566
-2.910570, 990, 99.397590, -2.905545
-2.910570, 994, 100.404040, -2.907561
-2.910570, 994, 100.000000, -2.907561
-2.910569, 999, 100.503018, -2.910069
-2.910570, 1002, 100.300300, -2.911568
-2.910570, 1001, 99.900200, -2.911069
-2.910570, 1003, 100.199800, -2.912067
-2.910570, 1014, 101.096710, -2.917521
-2.910570, 1006, 99.211045, -2.913561
-2.910570, 1008, 100.198807, -2.914554
-2.910570, 1013, 100.496032, -2.917028
-2.910570, 1015, 100.197433, -2.918014
-2.910570, 1014, 99.901478, -2.917522
-2.910570, 1008, 99.408284, -2.914554
-2.910571, 1002, 99.404762, -2.911569
-2.910571, 1002, 100.000000, -2.911570
-2.910571, 1002, 100.000000, -2.911570
-2.910571, 998, 99.600798, -2.909570
-2.910571, 1003, 100.501002, -2.912068
-2.910571, 1000, 99.700897, -2.910571
-2.910570, 985, 98.500000, -2.903014
-2.910570, 990, 100.507614, -2.905545
-2.910570, 991, 100.101010, -2.906050
-2.910570, 999, 100.807265, -2.910070
-2.910570, 1005, 100.600601, -2.913064
-2.910570, 1002, 99.701493, -2.911569
-2.910570, 1015, 101.297405, -2.918015
-2.910571, 1020, 100.492611, -2.920472
-2.910571, 1019, 99.901961, -2.919982
-2.910571, 1012, 99.313052, -2.916535
-2.910571, 1014, 100.197628, -2.917522
-2.910571, 1016, 100.197239, -2.918508
-2.910572, 1011, 99.507874, -2.916041
-2.910572, 1010, 99.901088, -2.915547
-2.910572, 1009, 99.900990, -2.915051
-2.910572, 995, 98.612488, -2.908065
-2.910572, 998, 100.301508, -2.909571
-2.910572, 994, 99.599198, -2.907563
-2.910572, 1004, 101.006036, -2.912568
-2.910572, 1003, 99.900398, -2.912069
-2.910572, 1005, 100.199402, -2.913065
-2.910572, 1009, 100.398010, -2.915052
-2.910572, 1015, 100.594648, -2.918016
-2.910572, 1013, 99.802956, -2.917030
-2.910572, 1019, 100.592300, -2.919983
-2.910573, 1013, 99.411187, -2.917030
-2.910573, 1015, 100.197433, -2.918017
-2.910573, 1012, 99.704433, -2.916537
-2.910573, 1013, 100.098814, -2.917031
-2.910573, 1003, 99.012833, -2.912071
-2.910573, 998, 99.501496, -2.909572
-2.910573, 997, 99.899800, -2.909071
-2.910573, 1003, 100.601805, -2.912071
-2.910573, 1008, 100.498504, -2.914557
-2.910573, 1013, 100.496032, -2.917031
-2.910573, 1013, 100.000000, -2.917031
-2.910574, 1013, 100.000000, -2.917032
-2.910574, 1005, 99.210267, -2.913067
-2.910574, 1009, 100.398010, -2.915054
-2.910574, 1007, 99.801784, -2.914062
-2.910574, 1002, 99.503476, -2.911573
-2.910574, 1003, 100.099800, -2.912072
-2.910574, 1012, 100.897308, -2.916538
-2.910574, 1000, 98.814229, -2.910574
-2.910574, 993, 99.300000, -2.907062
-2.910574, 990, 99.697885, -2.905549
-2.910574, 998, 100.808081, -2.909573
-2.910574, 994, 99.599198, -2.907565
-2.910574, 996, 100.201207, -2.908570
-2.910574, 995, 99.899598, -2.908067
-2.910574, 1004, 100.904523, -2.912570
-2.910574, 1006, 100.199203, -2.913565
-2.910574, 1000, 99.403579, -2.910574
-2.910574, 1001, 100.100000, -2.911073
-2.910574, 1001, 100.000000, -2.911074
-2.910574, 1007, 100.599401, -2.914062
-2.910574, 1008, 100.099305, -2.914558
-2.910574, 1008, 100.000000, -2.914558
-2.910574, 1002, 99.404762, -2.911573
-2.910574, 1005, 100.299401, -2.913068
-2.910574, 1007, 100.199005, -2.914062
-2.910574, 1002, 99.503476, -2.911573
-2.910574, 1007, 100.499002, -2.914062
-2.910574, 1001, 99.404171, -2.911074
-2.910574, 998, 99.700300, -2.909573
-2.910574, 1003, 100.501002, -2.912072
-2.910574, 1012, 100.897308, -2.916539
-2.910575, 1024, 101.185771, -2.922433
-2.910575, 1021, 99.707031, -2.920966
-2.910575, 1022, 100.097943, -2.921456
-2.910575, 1018, 99.608611, -2.919495
-2.910576, 1016, 99.803536, -2.918512
-2.910576, 1028, 101.181102, -2.924383
-2.910576, 1027, 99.902724, -2.923897
-2.910577, 1033, 100.584226, -2.926810
-2.910577, 1032, 99.903195, -2.926326
-2.910577, 1029, 99.709302, -2.924871
-2.910578, 1023, 99.416910, -2.921947
-2.910578, 1023, 100.000000, -2.921947
-2.910578, 1009, 98.631476, -2.915058
-2.910578, 1015, 100.594648, -2.918022
-2.910578, 1006, 99.113300, -2.913569
-2.910578, 1012, 100.596421, -2.916543
-2.910579, 1023, 101.086957, -2.921948
-2.910579, 1030, 100.684262, -2.925358
-2.910579, 1032, 100.194175, -2.926328
-2.910580, 1028, 99.612403, -2.924387
-2.910580, 1018, 99.027237, -2.919500
-2.910580, 1017, 99.901768, -2.919009
-2.910580, 1007, 99.016716, -2.914068
-2.910581, 1020, 101.290963, -2.920482
-2.910581, 1020, 100.000000, -2.920482
-2.910581, 1025, 100.490196, -2.922927
-2.910581, 1019, 99.414634, -2.919992
-2.910581, 1018, 99.901865, -2.919501
-2.910582, 1025, 100.687623, -2.922928
-2.910582, 1026, 100.097561, -2.923416
-2.910582, 1019, 99.317739, -2.919993
-2.910583, 1022, 100.294406, -2.921463
-2.910583, 1030, 100.782779, -2.925362
-2.910583, 1025, 99.514563, -2.922929
-2.910584, 1026, 100.097561, -2.923417
-2.910584, 1017, 99.122807, -2.919012
-2.910584, 1014, 99.705015, -2.917535
-2.910584, 1020, 100.591716, -2.920485
-2.910584, 1019, 99.901961, -2.919995
-2.910585, 1025, 100.588813, -2.922931
-2.910585, 1015, 99.024390, -2.918029
-2.910585, 1015, 100.000000, -2.918029
-2.910585, 1027, 101.182266, -2.923906
-2.910586, 1022, 99.513145, -2.921466
-2.910586, 1021, 99.902153, -2.920977
-2.910586, 1016, 99.510284, -2.918523
-2.910586, 1015, 99.901575, -2.918030
-2.910586, 1023, 100.788177, -2.921956
-2.910587, 1024, 100.097752, -2.922445
-2.910587, 1008, 98.437500, -2.914571
-2.910587, 1005, 99.702381, -2.913081
-2.910587, 1003, 99.800995, -2.912085
-2.910587, 995, 99.202393, -2.908081
-2.910587, 995, 100.000000, -2.908081
-2.910587, 997, 100.201005, -2.909085
-2.910587, 998, 100.100301, -2.909586
-2.910587, 1005, 100.701403, -2.913081
-2.910587, 1004, 99.900498, -2.912583
-2.910587, 997, 99.302789, -2.909085
-2.910587, 1001, 100.401204, -2.911087
-2.910587, 994, 99.300699, -2.907578
-2.910587, 1001, 100.704225, -2.911087
-2.910587, 1005, 100.399600, -2.913081
-2.910587, 1008, 100.298507, -2.914571
-2.910587, 1013, 100.496032, -2.917045
-2.910587, 1010, 99.703850, -2.915562
-2.910587, 1001, 99.108911, -2.911087
-2.910587, 1010, 100.899101, -2.915562
-2.910587, 1011, 100.099010, -2.916057
-2.910588, 1015, 100.395648, -2.918032
-2.910588, 1017, 100.197044, -2.919016
-2.910588, 1019, 100.196657, -2.919999
-2.910588, 1015, 99.607458, -2.918032
-2.910588, 1016, 100.098522, -2.918525
-2.910589, 1017, 100.098425, -2.919017
-2.910589, 1005, 98.820059, -2.913082
-2.910589, 994, 98.905473, -2.907580
-2.910589, 1003, 100.905433, -2.912086
-2.910589, 1016, 101.296112, -2.918525
-2.910589, 1017, 100.098425, -2.919017
-2.910589, 1022, 100.491642, -2.921470
-2.910590, 1017, 99.510763, -2.919018
-2.910590, 1016, 99.901672, -2.918526
-2.910590, 1012, 99.606299, -2.916554
-2.910590, 1008, 99.604743, -2.914574
-2.910590, 1016, 100.793651, -2.918527
-2.910590, 1013, 99.704724, -2.917048
-2.910590, 1010, 99.703850, -2.915565
-2.910590, 1005, 99.504950, -2.913084
-2.910590, 1002, 99.701493, -2.911589
-2.910591, 1004, 100.199601, -2.912586
-2.910591, 1012, 100.796813, -2.916555
-2.910591, 1013, 100.098814, -2.917049
-2.910591, 1008, 99.506417, -2.914575
-2.910591, 995, 98.710317, -2.908085
-2.910591, 1000, 100.502513, -2.910591
-2.910591, 1000, 100.000000, -2.910591
-2.910591, 1006, 100.600000, -2.913582
-2.910591, 1010, 100.397614, -2.915566
-2.910591, 1007, 99.702970, -2.914079
-2.910591, 1007, 100.000000, -2.914079
-2.910591, 1001, 99.404171, -2.911091
-2.910591, 1004, 100.299700, -2.912587
-2.910591, 1013, 100.896414, -2.917049
-2.910592, 1015, 100.197433, -2.918036
-2.910592, 1018, 100.295567, -2.919512
-2.910592, 1026, 100.785855, -2.923426
-2.910592, 1016, 99.025341, -2.918529
-2.910593, 1027, 101.082677, -2.923913
-2.910593, 1019, 99.221032, -2.920004
-2.910593, 1018, 99.901865, -2.919513
-2.910593, 1012, 99.410609, -2.916557
-2.910593, 1017, 100.494071, -2.919022
-2.910594, 1017, 100.000000, -2.919022
-2.910594, 1032, 101.474926, -2.926343
-2.910594, 1029, 99.709302, -2.924888
-2.910595, 1029, 100.000000, -2.924888
-2.910595, 1032, 100.291545, -2.926344
-2.910595, 1031, 99.903101, -2.925860
-2.910596, 1034, 100.290980, -2.927313
-2.910596, 1035, 100.096712, -2.927797
-2.910597, 1034, 99.903382, -2.927314
-2.910597, 1029, 99.516441, -2.924890
-2.910597, 1021, 99.222546, -2.920988
-2.910597, 1023, 100.195886, -2.921967
-2.910598, 1014, 99.120235, -2.917549
-2.910598, 1004, 99.013807, -2.912594
-2.910598, 999, 99.501992, -2.910097
-2.910598, 999, 100.000000, -2.910097
-2.910598, 1001, 100.200200, -2.911097
-2.910598, 1004, 100.299700, -2.912594
-2.910598, 1003, 99.900398, -2.912095
-2.910598, 999, 99.601196, -2.910098
-2.910598, 997, 99.799800, -2.909095
-2.910598, 994, 99.699097, -2.907589
-2.910598, 996, 100.201207, -2.908594
-2.910598, 994, 99.799197, -2.907589
-2.910597, 987, 99.295775, -2.904055
-2.910597, 982, 99.493414, -2.901515
-2.910597, 979, 99.694501, -2.899985
-2.910597, 977, 99.795710, -2.898963
-2.910596, 978, 100.102354, -2.899474
-2.910596, 975, 99.693252, -2.897937
-2.910596, 964, 98.871795, -2.892264
-2.910595, 953, 98.858921, -2.886525
-2.910594, 954, 100.104932, -2.887049
-2.910594, 953, 99.895178, -2.886524
-2.910593, 943, 98.950682, -2.881249
-2.910593, 946, 100.318134, -2.882837
-2.910592, 946, 100.000000, -2.882836
-2.910591, 943, 99.682875, -2.881247
-2.910590, 943, 100.000000, -2.881247
-2.910590, 947, 100.424178, -2.883362
-2.910589, 946, 99.894403, -2.882833
-2.910589, 956, 101.057082, -2.888091
-2.910588, 954, 99.790795, -2.887043
-2.910588, 958, 100.419287, -2.889134
-2.910587, 966, 100.835073, -2.893292
-2.910587, 959, 99.275362, -2.889655
-2.910586, 958, 99.895725, -2.889133
-2.910586, 967, 100.939457, -2.893808
-2.910585, 971, 100.413650, -2.895871
-2.910585, 968, 99.691040, -2.894324
-2.910585, 972, 100.413223, -2.896385
-2.910584, 958, 98.559671, -2.889131
-2.910584, 958, 100.000000, -2.889130
-2.910583, 963, 100.521921, -2.891733
-2.910583, 972, 100.934579, -2.896383
-2.910583, 969, 99.691358, -2.894838
-2.910582, 970, 100.103199, -2.895353
-2.910582, 964, 99.381443, -2.892250
-2.910581, 966, 100.207469, -2.893286
-2.910581, 965, 99.896480, -2.892768
-2.910580, 965, 100.000000, -2.892767
-2.910580, 963, 99.792746, -2.891730
-2.910580, 958, 99.480789, -2.889126
-2.910579, 965, 100.730689, -2.892766
-2.910579, 970, 100.518135, -2.895349
-2.910578, 973, 100.309278, -2.896893
-2.910578, 974, 100.102775, -2.897406
-2.910578, 977, 100.308008, -2.898944
-2.910578, 985, 100.818833, -2.903021
-2.910577, 980, 99.492386, -2.900476
-2.910577, 982, 100.204082, -2.901495
-2.910577, 985, 100.305499, -2.903020
-2.910577, 984, 99.898477, -2.902512
-2.910577, 983, 99.898374, -2.902004
-2.910576, 980, 99.694812, -2.900475
-2.910576, 973, 99.285714, -2.896891
-2.910576, 969, 99.588900, -2.894831
-2.910575, 967, 99.793602, -2.893797
-2.910575, 967, 100.000000, -2.893797
-2.910575, 978, 101.137539, -2.899452
-2.910574, 979, 100.102249, -2.899963
-2.910574, 975, 99.591420, -2.897915
-2.910574, 980, 100.512821, -2.900473
-2.910574, 980, 100.000000, -2.900472
-2.910573, 990, 101.020408, -2.905548
-2.910573, 1001, 101.111111, -2.911073
-2.910573, 998, 99.700300, -2.909572
-2.910573, 1003, 100.501002, -2.912071
-2.910574, 1008, 100.498504, -2.914558
-2.910574, 1008, 100.000000, -2.914558
-2.910574, 1014, 100.595238, -2.917525
-2.910574, 1010, 99.605523, -2.915549
-2.910574, 1012, 100.198020, -2.916538
-2.910574, 1011, 99.901186, -2.916044
-2.910574, 1001, 99.010880, -2.911074
-2.910574, 992, 99.100899, -2.906558
-2.910574, 990, 99.798387, -2.905549
-2.910574, 988, 99.797980, -2.904538
-2.910574, 987, 99.898785, -2.904031
-2.910574, 994, 100.709220, -2.907565
-2.910573, 984, 98.993964, -2.902509
-2.910573, 987, 100.304878, -2.904031
-2.910573, 989, 100.202634, -2.905043
-2.910573, 983, 99.393327, -2.902000
-2.910573, 979, 99.593082, -2.899961
-2.910572, 981, 100.204290, -2.900981
-2.910572, 980, 99.898063, -2.900471
-2.910572, 982, 100.204082, -2.901490
-2.910572, 978, 99.592668, -2.899449
-2.910572, 985, 100.715746, -2.903015
-2.910571, 986, 100.101523, -2.903522
-2.910571, 988, 100.202840, -2.904535
-2.910571, 987, 99.898785, -2.904029
-2.910571, 992, 100.506586, -2.906555
-2.910571, 992, 100.000000, -2.906555
-2.910571, 999, 100.705645, -2.910071
-2.910571, 996, 99.699700, -2.908567
-2.910571, 991, 99.497992, -2.906050
-2.910571, 988, 99.697275, -2.904534
-2.910570, 986, 99.797571, -2.903521
-2.910570, 988, 100.202840, -2.904534
-2.910570, 988, 100.000000, -2.904534
-2.910570, 989, 100.101215, -2.905040
-2.910570, 991, 100.202224, -2.906050
-2.910570, 985, 99.394551, -2.903013
-2.910570, 985, 100.000000, -2.903013
-2.910569, 982, 99.695431, -2.901488
-2.910569, 984, 100.203666, -2.902505
-2.910569, 979, 99.491870, -2.899957
-2.910569, 977, 99.795710, -2.898935
-2.910568, 984, 100.716479, -2.902504
-2.910568, 991, 100.711382, -2.906048
-2.910568, 983, 99.192735, -2.901995
-2.910568, 982, 99.898271, -2.901486
-2.910568, 988, 100.610998, -2.904532
-2.910568, 990, 100.202429, -2.905543
-2.910568, 991, 100.101010, -2.906047
-2.910567, 992, 100.100908, -2.906551
-2.910567, 1002, 101.008065, -2.911566
-2.910568, 1006, 100.399202, -2.913558
-2.910568, 1003, 99.701789, -2.912065
-2.910568, 1009, 100.598205, -2.915047
-2.910568, 1022, 101.288404, -2.921448
-2.910568, 1036, 101.369863, -2.928252
-2.910569, 1033, 99.710425, -2.926802
-2.910569, 1031, 99.806389, -2.925833
-2.910569, 1033, 100.193986, -2.926803
-2.910570, 1033, 100.000000, -2.926803
-2.910570, 1035, 100.193611, -2.927771
-2.910571, 1026, 99.130435, -2.923404
-2.910571, 1028, 100.194932, -2.924378
-2.910571, 1028, 100.000000, -2.924378
-2.910571, 1019, 99.124514, -2.919982
-2.910572, 1020, 100.098135, -2.920473
-2.910572, 1019, 99.901961, -2.919983
-2.910572, 1031, 101.177625, -2.925837
-2.910573, 1037, 100.581959, -2.928738
-2.910573, 1032, 99.517840, -2.926322
-2.910573, 1023, 99.127907, -2.921943
-2.910574, 1013, 99.022483, -2.917031
-2.910574, 1010, 99.703850, -2.915549
-2.910574, 993, 98.316832, -2.907061
-2.910573, 987, 99.395770, -2.904031
-2.910573, 994, 100.709220, -2.907564
-2.910573, 996, 100.201207, -2.908569
-2.910573, 997, 100.100402, -2.909071
-2.910573, 1000, 100.300903, -2.910573
-2.910573, 1008, 100.800000, -2.914557
-2.910573, 1003, 99.503968, -2.912071
-2.910573, 1003, 100.000000, -2.912071
-2.910573, 996, 99.302094, -2.908569
-2.910573, 1000, 100.401606, -2.910573
-2.910573, 1006, 100.600000, -2.913564
-2.910573, 1005, 99.900596, -2.913067
-2.910574, 1008, 100.298507, -2.914558
-2.910574, 1003, 99.503968, -2.912071
